"","Facility ID","Facility Name","longitude","latitude"
"4669","451304","SCHLEICHER COUNTY MEDICAL CENTER",-100.599331,30.861393
"4670","451305","CHI ST JOSEPH HEALTH BURLESON HOSPITAL",-96.716606,30.519972
"4671","451306","KIMBLE HOSPITAL",-99.780463,30.498859
"4672","451307","IRAAN GENERAL HOSPITAL",-101.898044,30.914085
"4673","451308","YOAKUM COUNTY HOSPITAL",-102.836192,32.968905
"4674","451309","MC CAMEY HOSPITAL",-102.259393,31.164443
"4675","451310","BALLINGER MEMORIAL HOSPITAL",-99.962324,31.75027
"4676","451311","SWEENY COMMUNITY HOSPITAL",-95.692067,29.048052
"4677","451312","RICE MEDICAL CENTER",-96.345532,29.587677
"4678","451313","FISHER COUNTY HOSPITAL DISTRICT",-100.435787,32.833575
"4679","451314","WINKLER COUNTY MEMORIAL HOSPITAL",-103.09036,31.849573
"4680","451315","NORTH RUNNELS HOSPITAL",-99.95949,31.94984
"4681","451316","MADISON ST JOSEPH HEALTH CENTER",-95.911181,30.942447
"4682","451317","REFUGIO COUNTY MEMORIAL HOSPITAL",-97.279961,28.306778
"4683","451318","STONEWALL MEMORIAL HOSPITAL",-100.229136,33.150522
"4684","451319","CHRISTUS MOTHER FRANCES HOSPITAL- JACKSONVILLE",-95.247694,31.938658
"4685","451320","BAYSIDE COMMUNITY HOSPITAL",-94.687439,29.752678
"4686","451322","GRIMES ST JOSEPH HEALTH CENTER",-96.077676,30.392581
"4687","451323","ROLLINS BROOK COMMUNITY HOSPITAL",-98.186362,31.072356
"4688","451324","LILLIAN M HUDSPETH MEMORIAL HOSPITAL",-100.636146,30.562062
"4689","451325","CONCHO COUNTY HOSPITAL",-99.848375,31.221263
"4690","451328","RICELAND MEDICAL CENTER",-94.376559,29.819528
"4691","451329","RANKIN HOSPITAL MEDICAL CLINIC",-101.935201,31.232815
"4692","451330","MEDINA REGIONAL HOSPITAL",-99.133549,29.335205
"4693","451331","COON MEMORIAL HOSPITAL",-102.521406,36.051705
"4694","451332","PALACIOS COMMUNITY MEDICAL CENTER",-96.21371,28.7168
"4695","451333","MARTIN COUNTY HOSPITAL DISTRICT",-101.80922,32.09738
"4696","451334","PARKVIEW HOSPITAL",-100.270448,35.439395
"4697","451335","MUENSTER MEMORIAL HOSPITAL",-97.37992,33.65462
"4698","451337","W J MANGOLD MEMORIAL HOSPITAL",-101.4415,34.12717
"4699","451338","CULBERSON HOSPITAL",-104.8283057,31.0496885
"4700","451339","THROCKMORTON COUNTY MEMORIAL HOSPITAL",-99.176471,33.189893
"4701","451340","SHAMROCK GENERAL HOSPITAL",-100.24824,35.198648
"4702","451341","HASKELL MEMORIAL HOSPITAL",-99.7442765,33.1564397
"4703","451342","MITCHELL COUNTY HOSPITAL DISTRICT",-100.876178,32.406642
"4704","451343","ELECTRA MEMORIAL HOSPITAL",-98.924388,34.019098
"4705","451344","HANSFORD COUNTY HOSPITAL",-101.199896,36.190271
"4706","451345","CROSBYTON CLINIC HOSPITAL",-101.246175,33.660257
"4707","451346","YOAKUM COMMUNITY HOSPITAL",-97.129909,29.306828
"4708","451347","COLEMAN COUNTY MEDICAL CENTER COMPANY",-99.425472,31.828809
"4709","451348","HEART OF TEXAS MEMORIAL HOSPITAL",-99.347004,31.117798
"4710","451349","SWISHER MEMORIAL HOSPITAL",-101.755846,34.536078
"4711","451350","PLAINS MEMORIAL HOSPITAL",-102.315959,34.556053
"4712","451351","LYNN COUNTY HOSPITAL DISTRICT",-101.816274,33.167479
"4713","451352","HARDEMAN COUNTY MEMORIAL HOSPITAL",-99.741869,34.296852
"4714","451353","CRANE COUNTY HOSPITAL DISTRICT",-102.349866,31.389728
"4715","451354","HAMILTON HOSPITAL",-98.764445,33.369307
"4716","451355","COLLINGSWORTH GENERAL HOSPITAL",-100.211681,34.848788
"4717","451356","MEMORIAL MEDICAL CENTER",-96.631081,28.619579
"4718","451357","LITTLE RIVER HEALTHCARE",-97.020736,30.650945
"4719","451358","MEMORIAL HOSPITAL",-102.65443,32.720734
"4720","451359","OCHILTREE GENERAL HOSPITAL",-100.798743,36.370026
"4721","451360","MEMORIAL MEDICAL CENTER SAN AUGUSTINE",-94.103344,31.53154
"4722","451361","SABINE COUNTY HOSPITAL",-100.390855,35.904071
"4723","451362","CLAY COUNTY MEMORIAL HOSPITAL",-98.198148,33.814482
"4724","451363","JACKSON HEALTHCARE CENTER",-96.63567,28.968859
"4725","451364","OTTO KAISER MEMORIAL HOSPITAL",-97.878386,28.848803
"4726","451365","ASCENSION SETON HIGHLAND LAKES",-98.247406,30.761243
"4727","451366","COCHRAN MEMORIAL HOSPITAL",-102.762919,33.719369
"4728","451367","UT HEALTH EAST TEXAS PITTSBURG HOSPITAL",-94.96135,33.032557
"4729","451369","GOLDEN PLAINS COMMUNITY HOSPITAL",-101.408888,35.65535
"4730","451370","TMC- BONHAM HOSPITAL",-96.166262,33.578389
"4731","451371","ASCENSION SETON EDGAR B DAVIS",-97.65548,29.673166
"4732","451372","MULESHOE AREA MEDICAL CENTER",-102.728752,34.221115
"4733","451373","WARD MEMORIAL HOSPITAL",-102.883266,31.593859
"4734","451374","BAYLOR SCOTT & WHITE MEDICAL CENTER - TAYLOR",-97.415375,30.591017
"4735","451375","LIBERTY DAYTON REGIONAL MEDICAL CENTER",-94.799266,30.068352
"4736","451376","LAVACA MEDICAL CENTER",-96.936869,29.455741
"4737","451377","REEVES COUNTY HOSPITAL DISTRICT",-103.513545,31.401363
"4738","451378","BIG BEND REGIONAL MEDICAL CENTER",-103.6708,30.384078
"4739","451379","CORYELL MEMORIAL HEALTHCARE SYSTEM",-97.779843,31.434873
"4740","451380","UT HEALTH EAST TEXAS QUITMAN HOSPITAL",-95.44528,32.79674
"4741","451381","CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO",-95.306891,32.945456
"4742","451382","COMANCHE COUNTY MEDICAL CENTER",-98.561938,31.984446
"4743","451384","COGDELL MEMORIAL HOSPITAL",-100.917495,32.688155
"4744","451385","GOODALL WITCHER HOSPITAL",-97.589498,31.776422
"4745","451386","MEMORIAL HOSPITAL",-101.971275,35.864457
"4746","451387","UVALDE MEMORIAL HOSPITAL",-99.767877,29.213482
"4747","451389","PECOS COUNTY MEMORIAL HOSPITAL",-102.879953,30.905772
"4748","451390","DIMMIT REGIONAL HOSPITAL",-99.863092,28.519651
"4749","451391","FRIO REGIONAL HOSPITAL",-99.115748,28.898142
"4750","451392","HAMILTON GENERAL HOSPITAL",-98.114031,31.703836
"4751","451393","CROCKETT MEDICAL CENTER",-95.439031,31.323771
"4752","451395","HILL REGIONAL HOSPITAL",-97.099199,32.014312
"4753","453300","COOK CHILDRENS MEDICAL CENTER",-97.341526,32.73698
"4754","453301","DRISCOLL CHILDRENS HOSPITAL",-97.386313,27.74855
"4755","453302","CHILDRENS MEDICAL CTR OF DALLAS",-96.835964,32.808456
"4756","453304","TEXAS CHILDRENS HOSP",-95.401214,29.70765
"4757","453306","COVENANT CHILDRENS HOSPITAL",-101.90052,33.5741
"4758","453308","OUR CHILDRENS HOUSE",-96.672125,33.091873
"4759","453309","HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON",-95.579709,29.732426
"4760","453310","DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS",-97.706385,30.303475
"4761","453311","SHRINERS HOSPITALS FOR CHILDREN",-94.777128,29.309519
"4762","453312","SHRINERS HOSPITALS FOR CHILDREN",-95.405907,29.704534
"4763","453313","EL PASO CHILDREN'S HOSPITAL",-106.433984,31.771383
"4764","453314","TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN",-96.81569,32.801825
"4765","453315","CHILDREN'S HOSPITAL OF SAN ANTONIO",-98.499009,29.42696
"4766","453316","CHILDRENS MEDICAL CENTER PLANO",-96.79854,33.08015
"4767","454000","BIG SPRING STATE HOSPITAL",-101.47232,32.23576
"4768","454006","TERRELL STATE HOSPITAL",-96.263907,32.741333
"4769","454008","NORTH TEXAS STATE HOSPITAL",-98.52779,33.84045
"4770","454009","RUSK STATE HOSP",-95.157708,31.80908
"4771","454011","SAN ANTONIO STATE HOSP  STATE SCHOOL",-98.45831,29.359178
"4772","454012","MILLWOOD HOSPITAL",-97.11327,32.750854
"4773","454014","KERRVILLE STATE HOSP",-99.15116,30.04693
"4774","454018","RED RIVER HOSPITAL",-98.501277,33.90624
"4775","454026","WEST OAKS HOSPITAL",-95.497935,29.709538
"4776","454029","ASCENSION SETON SHOAL CREEK",-97.748391,30.306046
"4777","454050","GLEN OAKS HOSPITAL",-96.0821,33.12311
"4778","454060","LAUREL RIDGE TREATMENT CENTER",-98.438353,29.603351
"4779","454064","RIVER CREST HOSP",-100.510595,31.447512
"4780","454065","HICKORY TRAIL HOSPITAL",-96.86561,32.63043
"4781","454069","AUSTIN LAKES HOSPITAL",-97.724231,30.28928
"4782","454076","HARRIS COUNTY PSYCHIATRIC CENTER",-95.374356,29.712239
"4783","454083","INTRACARE NORTH HOSPITAL",-95.440178,30.023789
"4784","454084","AUSTIN STATE HOSPITAL",-97.735342,30.307654
"4785","454085","DEVEREUX TEXAS TREATMENT NETWORK",-95.106108,29.508066
"4786","454088","RIO GRANDE STATE CENTER",-97.70774,26.16093
"4787","454093","SUNRISE CANYON HOSPITAL",-101.80755,33.573401
"4788","454094","MEDICAL CITY GREEN OAKS HOSPITAL",-96.771656,32.912743
"4789","454100","EL PASO PSYCHIATRIC CENTER",-106.436208,31.771738
"4790","454101","ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW",-101.732656,34.206576
"4791","454103","KINGWOOD PINES HOSPITAL",-95.229654,30.044566
"4792","454104","UNIVERSITY BEHAVIORAL HEALTH OF DENTON",-97.156499,33.230891
"4793","454107","BEHAVIORAL HOSPITAL OF BELLAIRE",-95.473437,29.708309
"4794","454108","CYPRESS CREEK HOSPITAL",-95.444861,30.024679
"4795","454109","EL PASO BEHAVIORAL HEALTH SYSTEM",-106.475807,31.780775
"4796","454110","OCEANS BEHAVIORAL  HOSPITAL OF PERMIAN BASIN",-102.22239,31.92301
"4797","454114","CEDAR CREST HOSPITAL & RTC",-97.475453,31.02088
"4798","454117","OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW",-94.734511,32.537337
"4799","454118","LONE STAR BEHAVIORAL HEALTH CYPRESS",-95.662797,30.022822
"4800","454119","CARROLLTON SPRINGS",-96.86854,33.045875
"4801","454121","AUSTIN OAKS HOSPITAL",-97.792362,30.211347
"4802","454122","OCEANS BEHAVIORAL HOSPITAL OF ABILENE",-99.744932,32.371449
"4803","454123","OCEANS BEHAVIORAL HOSPITAL OF LUFKIN LLC",-94.745759,31.307136
"4804","454124","MESA SPRINGS",-97.413358,32.63979
"4805","454125","ROCK PRAIRIE BEHAVIORAL HEALTH",-96.292578,30.580396
"4806","454126","DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC",-96.875161,32.642282
"4807","454127","ROCK SPRINGS",-97.673293,30.606118
"4808","454128","WELLBRIDGE HEALTHCARE FORT WORTH",-97.419124,32.680172
"4809","454129","GEORGETOWN BEHAVIORAL HEALTH INSTITUTE",-97.680656,30.614876
"4810","454130","WELLBRIDGE HEALTHCARE GREATER DALLAS",-96.776757,33.006039
"4811","454131","WESTPARK SPRINGS LLC",-95.761122,29.694412
"4812","454132","SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL",-98.605216,29.516473
"4813","454133","CROSS CREEK HOSPITAL",-97.677091,30.338322
"4814","454134","HAVEN BEHAVIORAL HOSPITAL OF FRISCO",-96.837746,33.150911
"4815","454135","HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC",-95.54376,29.82318
"4816","454136","OCEANS BEHAVIORAL HOSPITAL OF KATY",-95.748383,29.777958
"4817","454137","OCEANS BEHAVIORAL HOSPITAL OF SAN MARCOS",-97.918373,29.884042
"4818","454138","GARLAND BEHAVIORAL HOSPITAL",-96.662265,32.918788
"4819","454139","SUN BEHAVIORAL HOUSTON",-95.400882,29.690553
"4820","454141","PALMS BEHAVIORAL HEALTH",-97.67189,26.163577
"4821","454144","WOODLAND SPRINGS",-95.540604,30.228979
"4822","454146","RIO VISTA BEHAVIORAL HEALTH",-106.574325,31.87926
"4823","454147","OCEANS BEHAVIORAL HOSPITAL OF PASADENA",-95.170303,29.65083
"4824","454148","PERIMETER BEHAVIORAL HOSPITAL OF ARLINGTON",-97.17799,32.6294
"4825","454149","PERIMETER BEHAVIORAL HOSPITAL OF DALLAS",-96.668905,32.916384
"4826","454150","OCEANS BEHAVIORAL HOSPITAL OF WACO",-97.164424,31.487397
"4827","460001","UTAH VALLEY HOSPITAL",-111.666698,40.248421
"4828","460003","SALT LAKE REGIONAL MEDICAL CENTER",-111.861317,40.767958
"4829","460004","MCKAY DEE HOSPITAL",-111.95366,41.183729
"4830","460005","OGDEN REGIONAL MEDICAL CENTER",-111.970152,41.164403
"4831","460006","LDS HOSPITAL",-111.8805589,40.7785324
"4832","460007","CEDAR CITY HOSPITAL",-113.066541,37.699766
"4833","460009","UNIVERSITY OF UTAH HOSPITALS AND CLINICS",-111.83706,40.77162
"4834","460010","INTERMOUNTAIN MEDICAL CENTER",-111.891799,40.659587
"4835","460011","CASTLEVIEW HOSPITAL",-110.8325,39.605387
"4836","460013","MOUNTAIN VIEW HOSPITAL",-111.714506,40.044262
"4837","460014","MOUNTAIN WEST MEDICAL CENTER",-112.297059,40.566751
"4838","460015","LOGAN REGIONAL HOSPITAL",-111.823037,41.757457
"4839","460017","BRIGHAM CITY COMMUNITY HOSPITAL",-112.025645,41.491161
"4840","460019","UINTAH BASIN MEDICAL CENTER",-109.996199,40.304342
"4841","460021","ST. GEORGE REGIONAL HOSPITAL",-113.55365,37.098114
"4842","460023","AMERICAN FORK HOSPITAL",-111.767222,40.380507
"4843","460026","SEVIER VALLEY HOSPITAL",-112.083764,38.78263
"4844","460030","ASHLEY REGIONAL MEDICAL CENTER",-109.53168,40.4572
"4845","460039","BEAR RIVER VALLEY HOSPITAL",-112.182702,41.724162
"4846","460041","DAVIS HOSPITAL AND MEDICAL CENTER",-111.995568,41.090621
"4847","460042","LAKEVIEW HOSPITAL",-111.869024,40.885921
"4848","460043","OREM COMMUNITY HOSPITAL",-111.707933,40.302892
"4849","460044","ALTA VIEW HOSPITAL",-111.853745,40.576037
"4850","460047","ST MARK'S HOSPITAL",-111.857539,40.68614
"4851","460049","THE ORTHOPEDIC SPECIALTY HOSPITAL",-111.88501,40.64437
"4852","460051","JORDAN VALLEY MEDICAL CENTER",-111.975136,40.590415
"4853","460052","TIMPANOGOS REGIONAL HOSPITAL",-111.713896,40.313317
"4854","460054","CACHE VALLEY HOSPITAL",-111.821116,41.775418
"4855","460057","PARK CITY HOSPITAL",-111.46978,40.689296
"4856","460058","RIVERTON HOSPITAL",-111.979855,40.519961
"4857","460060","LONE PEAK HOSPITAL",-111.88937,40.53478
"4858","460061","LAYTON HOSPITAL",-111.968608,41.053031
"4859","461300","DELTA COMMUNITY HOSPITAL",-112.561203,39.350332
"4860","461301","FILLMORE COMMUNITY HOSPITAL",-112.33962,38.95418
"4861","461302","MOAB REGIONAL HOSPITAL",-109.559544,38.575004
"4862","461303","SANPETE VALLEY HOSPITAL - CAH",-111.461007,39.531361
"4863","461304","CENTRAL VALLEY MEDICAL CENTER - CAH",-111.837849,39.731154
"4864","461305","MILFORD MEMORIAL HOSPITAL",-113.0153,38.3915
"4865","461306","GUNNISON VALLEY HOSPITAL",-111.816372,39.156243
"4866","461307","HEBER VALLEY HOSPITAL",-111.407476,40.489383
"4867","461308","SAN JUAN HOSPITAL",-109.350016,37.874008
"4868","461309","KANE COUNTY HOSPITAL",-112.529598,37.054607
"4869","461310","BLUE MOUNTAIN HOSPITAL",-109.48102,37.60877
"4870","461333","GARFIELD MEMORIAL HOSPITAL",-112.427786,37.825847
"4871","461335","BEAVER VALLEY HOSPITAL",-112.643811,38.28934
"4872","463301","PRIMARY CHILDRENS HOSPITAL",-111.838978,40.771213
"4873","463302","SHRINERS HOSPITALS FOR CHILDREN - SALT LAKE CITY",-111.850491,40.777398
"4874","464001","UTAH STATE HOSPITAL",-111.632988,40.233625
"4875","464011","COPPER HILLS YOUTH CENTER",-112.031479,40.588786
"4876","464012","MARIAN CENTER",-111.878123,40.728209
"4877","464013","SALT LAKE BEHAVIORAL HEALTH",-111.872754,40.688053
"4878","464014","PROVO CANYON BEHAVIORAL HOSPITAL",-111.663743,40.310937
"4879","464015","HIGHLAND RIDGE HOSPITAL",-111.896677,40.618178
"4880","470001","CENTRAL VERMONT MEDICAL CENTER",-72.5,44.2
"4881","470003","UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE",-73.193525,44.479
"4882","470005","RUTLAND REGIONAL MEDICAL CENTER",-72.955119,43.598286
"4883","470011","BRATTLEBORO MEMORIAL HOSPITAL",-72.565329,42.843239
"4884","470012","SOUTHWESTERN VERMONT MEDICAL CENTER",-73.208415,42.874373
"4885","470024","NORTHWESTERN MEDICAL CENTER INC",-73.072325,44.807714
"4886","471300","GRACE COTTAGE HOSPITAL",-72.648405,43.099421
"4887","471301","GIFFORD MEDICAL CENTER",-72.6652,43.916765
"4888","471302","MT ASCUTNEY HOSPITAL",-72.403358,43.486894
"4889","471303","NORTHEASTERN VERMONT REGIONAL HOSPITAL",-72.009291,44.445868
"4890","471304","NORTH COUNTRY HOSPITAL AND HEALTH CENTER",-72.2008,44.955792
"4891","471305","COPLEY HOSPITAL",-72.591419,44.553169
"4892","471306","SPRINGFIELD HOSPITAL",-82.883334,40.082965
"4893","471307","PORTER HOSPITAL, INC",-73.168527,43.999723
"4894","474001","BRATTLEBORO RETREAT",-72.5622812,42.8594242
"4895","474004","VERMONT PSYCHIATRIC CARE HOSPITAL",-72.56494,44.222878
"4896","480001","ROY LESTER SCHNEIDER HOSPITAL,THE",-64.97439,18.34812
"4897","480002","GOV JUAN F LUIS HOSPITAL & MEDICAL CTR",-64.75,17.73
"4898","490001","NORTON COMMUNITY HOSPITAL",-82.642006,36.933204
"4899","490002","RUSSELL COUNTY HOSPITAL",-82.078613,36.898685
"4900","490004","SENTARA RMH MEDICAL CENTER",-78.855403,38.40505
"4901","490005","WINCHESTER MEDICAL CENTER",-78.1904,39.1974
"4902","490007","SENTARA NORFOLK GENERAL HOSPITAL",-76.303419,36.86198
"4903","490009","UNIVERSITY OF VIRGINIA MEDICAL CENTER",-78.499386,38.031481
"4904","490011","BON SECOURS DEPAUL MEDICAL CENTER",-76.28166,36.898874
"4905","490013","SENTARA HALIFAX REGIONAL HOSPITAL",-78.902116,36.698673
"4906","490017","BON SECOURS MARYVIEW MEDICAL CENTER",-76.34767,36.836504
"4907","490018","AUGUSTA HEALTH",-78.986719,38.094438
"4908","490019","NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE",-78.012975,38.455161
"4909","49001F","Fort Belvoir Community Hospital",-77.143239,38.705669
"4910","490020","JOHN RANDOLPH MEDICAL CENTER",-77.291945,37.308644
"4911","490021","CENTRA HEALTH -  LYNCHBURG GEN HOSPITAL",-79.17157,37.417222
"4912","490022","MARY WASHINGTON HOSPITAL",-77.483493,38.311132
"4913","490023","FAUQUIER HOSPITAL",-77.808947,38.713223
"4914","490024","CARILION MEDICAL CENTER",-79.942413,37.251723
"4915","490032","MEDICAL COLLEGE OF VIRGINIA HOSPITALS",-77.429376,37.540001
"4916","490033","WARREN MEMORIAL HOSPITAL",-78.198025,38.93075
"4917","490037","RIVERSIDE SHORE MEMORIAL HOSPITAL",-75.72321,37.697385
"4918","490038","SMYTH COUNTY COMMUNITY HOSPITAL",-81.48818,36.851826
"4919","490040","INOVA ALEXANDRIA HOSPITAL",-77.105809,38.821971
"4920","490041","MARY IMMACULATE HOSPITAL",-76.511373,37.144459
"4921","490042","CARILION NEW RIVER VALLEY MEDICAL CENTER",-80.504783,37.088867
"4922","490043","INOVA LOUDOUN HOSPITAL",-77.478045,39.073922
"4923","490044","SENTARA OBICI HOSPITAL",-76.581607,36.773125
"4924","490045","NOVANT PRINCE WILLIAM MEDICAL CENTER",-77.488301,38.767374
"4925","490046","SENTARA LEIGH HOSPITAL",-76.189987,36.850116
"4926","490048","LEWISGALE MEDICAL CENTER",-80.031394,37.263695
"4927","490050","VIRGINIA HOSPITAL CENTER",-77.128169,38.889602
"4928","490052","RIVERSIDE REGIONAL MEDICAL CENTER",-76.458536,37.095062
"4929","490053","JOHNSTON MEMORIAL HOSPITAL",-81.91179,36.72261
"4930","490057","SENTARA VIRGINIA BEACH GENERAL HOSPITAL",-76.026343,36.864763
"4931","490059","BON SECOURS ST MARYS HOSPITAL",-77.512986,37.583144
"4932","49005F","1st Medical Group (Langley AFB)",-76.359815,37.070812
"4933","490060","CLINCH VALLEY MEDICAL CENTER",-81.81694,37.09428
"4934","490063","INOVA FAIRFAX HOSPITAL",-77.226426,38.858192
"4935","490066","SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER",-76.74046,37.337005
"4936","490067","SOUTHSIDE REGIONAL MEDICAL CENTER",-77.355541,37.181687
"4937","490069","BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER",-77.386431,37.628893
"4938","490075","SOVAH HEALTH MARTINSVILLE",-79.405472,36.577583
"4939","490077","SENTARA MARTHA JEFFERSON HOSPITAL",-78.444557,38.022726
"4940","490084","RIVERSIDE TAPPAHANNOCK HOSPITAL",-76.878853,37.901527
"4941","490088","CENTRA BEDFORD MEMORIAL HOSPITAL",-79.517353,37.351416
"4942","490089","CARILION FRANKLIN MEMORIAL HOSPITAL",-79.889773,36.994431
"4943","49008F","NMC Portsmouth",-76.2983,36.8354
"4944","490090","CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC",-78.40138,37.3
"4945","490092","BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL",-76.937262,36.692002
"4946","490093","SENTARA CAREPLEX HOSPITAL",-76.390449,37.056262
"4947","490094","BON SECOURS RICHMOND COMMUNITY HOSPITAL",-77.406588,37.540278
"4948","490097","SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER",-77.537683,36.701588
"4949","490098","COMMUNITY MEMORIAL HOSPITAL",-78.124,36.7325
"4950","490101","INOVA FAIR OAKS HOSPITAL",-77.379906,38.884689
"4951","490104","HIRAM W DAVIS MEDICAL CENTER",-82.925642,42.472528
"4952","490107","RESTON HOSPITAL CENTER",-77.364605,38.962443
"4953","490110","LEWISGALE HOSPITAL MONTGOMERY",-80.411187,37.188042
"4954","490111","WYTHE COUNTY COMMUNITY HOSPITAL",-81.096982,36.954815
"4955","490112","CJW MEDICAL CENTER",-77.525733,37.514451
"4956","490113","SENTARA NORTHERN VIRGINIA MEDICAL CENTER",-77.286326,38.637183
"4957","490114","LONESOME PINE HOSPITAL",-82.754394,36.877162
"4958","490115","TWIN COUNTY REGIONAL HOSPITAL",-80.923952,36.67065
"4959","490116","LEWISGALE HOSPITAL PULASKI",-80.757037,37.068211
"4960","490117","CARILION TAZEWELL COMMUNITY HOSPITAL",-81.488916,37.123645
"4961","490118","HENRICO DOCTORS' HOSPITAL",-77.54039,37.603593
"4962","490119","SENTARA PRINCESS ANNE HOSPITAL",-76.098828,36.775257
"4963","490120","CHESAPEAKE GENERAL HOSPITAL",-76.245041,36.744426
"4964","490122","INOVA MOUNT VERNON HOSPITAL",-77.077207,38.739742
"4965","490126","LEWISGALE HOSPITAL ALLEGHANY",-79.8811825510601,37.7920533
"4966","490127","BUCHANAN GENERAL HOSPITAL",-82.065715,37.2852
"4967","490130","RIVERSIDE WALTER REED HOSPITAL",-76.541736,37.419867
"4968","490136","BON SECOURS ST FRANCIS MEDICAL CENTER",-77.658582,37.466273
"4969","490140","STAFFORD HOSPITAL, LLC",-77.407312,38.415361
"4970","490141","SPOTSYLVANIA REGIONAL MEDICAL CENTER",-77.495436,38.217572
"4971","490143","RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG",-76.668448,37.250867
"4972","490144","NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER",-77.642588,38.820809
"4973","490145","STONESPRINGS HOSPITAL CENTER",-77.542335,38.940463
"4974","491300","BATH COMMUNITY HOSPITAL",-79.831821,37.992924
"4975","491302","CARILION GILES COMMUNITY HOSPITAL",-80.713109,37.333111
"4976","491303","DICKENSON COMMUNITY HOSPITAL",-82.448997,37.160715
"4977","491304","CARILION STONEWALL JACKSON HOSPITAL",-79.441075,37.778663
"4978","491305","SHENANDOAH MEMORIAL HOSPITAL",-78.512786,38.870645
"4979","491307","PAGE MEMORIAL HOSPITAL, INC",-78.468243,38.663296
"4980","491308","RAPPAHANNOCK GENERAL HOSPITAL",-76.387106,37.701131
"4981","493300","CUMBERLAND HOSPITAL LLC",-76.978892,37.544588
"4982","493301","CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC",-76.301947,36.862132
"4983","493302","CHILDREN'S HOSPITAL OF RICHMOND",-77.451383,37.571033
"4984","494010","NORTHERN VIRGINIA MENTAL HEALTH INSTI",-77.22597,38.85817
"4985","494017","SOUTHERN VIRGINIA MENTAL HEALTH INSTITUTE",-79.410283,36.555633
"4986","494021","WESTERN STATE HOSPITAL",-79.035027,38.131962
"4987","494022","POPLAR SPRINGS HOSPITAL",-77.359195,37.187706
"4988","494023","DOMINION HOSPITAL",-77.158591,38.870178
"4989","494025","VIRGINIA BEACH PSYCHIATRIC CENTER",-76.028062,36.866326
"4990","494029","SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE",-81.511381,36.833094
"4991","494032","THE PAVILION AT WILLIAMSBURG PLACE",-76.731921,37.314813
"4992","500001","UW MEDICINE/NORTHWEST HOSPITAL",-122.33735,47.714728
"4993","500002","PROVIDENCE ST MARY MEDICAL CENTER",-118.340818,46.063482
"4994","500003","SKAGIT VALLEY HOSPITAL",-122.32425,48.41754
"4995","500005","VIRGINIA MASON MEDICAL CENTER",-122.32762,47.609847
"4996","500007","ISLAND HOSPITAL",-122.615875,48.500669
"4997","500008","UNIVERSITY OF WASHINGTON MEDICAL CTR",-122.30733,47.649272
"4998","500011","HIGHLINE MEDICAL CENTER",-122.343128,47.457523
"4999","500014","PROVIDENCE REGIONAL MEDICAL CENTER EVERETT",-122.206738,47.999711
"5000","500015","MULTICARE AUBURN MEDICAL CENTER",-122.229119,47.308615
"5001","500016","CENTRAL WASHINGTON HOSPITAL",-120.321071,47.406569
"5002","500019","PROVIDENCE CENTRALIA HOSPITAL",-122.985949,46.711849
"5003","500021","ST CLARE HOSPITAL",-122.502123,47.154579
"5004","500024","PROVIDENCE ST PETER HOSPITAL",-122.847115,47.051325
"5005","500025","SWEDISH MEDICAL CENTER / CHERRY HILL",-122.310177,47.607152
"5006","500026","SWEDISH EDMONDS HOSPITAL",-122.334196,47.80327
"5007","500027","SWEDISH MEDICAL CENTER",-122.322284,47.609001
"5008","500030","ST JOSEPH HOSPITAL",-122.47323,48.77396
"5009","500031","GRAYS HARBOR COMMUNITY HOSPITAL",-123.847647,46.97921
"5010","500033","SAMARITAN HOSPITAL",-119.265445,47.128454
"5011","500036","VIRGINIA MASON MEMORIAL",-120.547622,46.593682
"5012","500037","ASTRIA TOPPENISH HOSPITAL",-120.316689,46.370888
"5013","500039","HARRISON MEDICAL CENTER",-122.625051,47.582899
"5014","500041","PEACEHEALTH ST JOHN MEDICAL CENTER",-122.9411,46.13038
"5015","500044","DEACONESS MEDICAL CENTER",-117.423298,47.651904
"5016","500050","PEACEHEALTH SOUTHWEST MEDICAL CENTER",-122.581451,45.624587
"5017","500051","OVERLAKE HOSPITAL MEDICAL CENTER",-122.18779,47.621445
"5018","500052","KAISER PERMANENTE CENTRAL HOSPITAL",-122.312371,47.618938
