,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Two or more races,American Indian or Alaska native,Asian,Hawaiian or other Pacific Islander,Other race,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/phillips-county-mt/,C,B,B minus,B minus,C,B minus,B,B minus,B minus,C minus,C minus,A,"Phillips County is located in Montana with a population of 4,077. In Phillips County, most residents own their homes. Many retirees live in Phillips County and residents tend to be conservative.",4077,129200,528,46212,-0.405977011494253,-0.502824858757062,-0.26464363572713,0.23,0.77,,,,,,,,,,,,,,,0.14,0.09,0.06,0.09,0.1,0.12,0.17,0.22,0.05,-0.583333333333333,0.12,-0.4,0.34,0.172413793103448,0.39,0.444444444444444,0.09,-0.25,,,,,,,,0.043,0.124,0.005,0.84,0,0.03,0.04,0.09,0,0,0,0.49,0.51,0.24,0.24,0.29,0.16,0.07,0.32,0.34,0.23,0.11
0,https://www.niche.com/places-to-live/c/pope-county-il/,C,C,B,B minus,C minus,C,C,A minus,A,C+,B minus,C minus,"Pope County is located in Illinois with a population of 4,203. In Pope County, most residents own their homes. Many retirees live in Pope County and residents tend to be conservative.",4203,93000,313,38056,-0.572413793103448,-0.705273069679849,-0.394427382524704,0.17,0.83,,,,,,,,,,,,,,,0.08,0.07,0.06,0.07,0.1,0.14,0.2,0.27,0.05,-0.583333333333333,0.08,-0.6,0.37,0.275862068965517,0.36,0.333333333333333,0.14,0.166666666666667,,,,,,,,0.062,0.151,0.005,0.91,0.04,0.03,0.01,0,0.01,0,0,0.46,0.54,0.3,0.24,0.18,0.25,0.02,0.33,0.31,0.22,0.13
0,https://www.niche.com/places-to-live/c/wheatland-county-mt/,C,C minus,C+,B minus,C,C,B,B,B minus,C,B,A+,"Wheatland County is located in Montana with a population of 2,142. In Wheatland County, most residents own their homes. Many retirees live in Wheatland County and residents tend to be conservative.",2142,95400,607,39655,-0.561379310344828,-0.428436911487759,-0.368983021179766,0.25,0.75,,,,,,,,,,,,,,,0.15,0.11,0.09,0.09,0.1,0.11,0.15,0.2,0.05,-0.583333333333333,0.14,-0.3,0.28,-0.03448275862069,0.34,0.259259259259259,0.18,0.5,,,,,,,,0.019,0.15,0.023,0.93,0,0.03,0.02,0.01,0,0,0,0.52,0.48,0.31,0.25,0.19,0.2,0.05,0.33,0.37,0.23,0.07
0,https://www.niche.com/places-to-live/c/dorado-municipio-pr/,C,unavailable,B minus,D minus,C,C minus,D,A+,B,unavailable,C+,C minus,"Dorado Municipio is a County in Puerto Rico with a population of 36,803. In Dorado Municipio, most residents own their homes. Many families and young professionals live in Dorado Municipio.",36803,135500,653,30732,-0.377011494252874,-0.385122410546139,-0.510971786833856,0.23,0.77,,,,,,,,,,,,,,,0.11,0.11,0.09,0.11,0.15,0.14,0.12,0.17,0.09,-0.25,0.21,0.05,0.22,-0.241379310344827,0.29,0.074074074074074,0.19,0.583333333333334,5,5,5,0,0,0,0,0.095,,,0.02,0,0.98,0,0,0,0,0,0.52,0.48,0.45,0.18,0.18,0.13,0.05,,,,
0,https://www.niche.com/places-to-live/c/carter-county-mt/,C,B minus,B+,C+,C minus,C,B+,C+,B minus,C,C,A minus,"Carter County is located in Montana with a population of 1,331. In Carter County, most residents own their homes. Many retirees live in Carter County and residents tend to be conservative.",1331,110900,578,48000,-0.490114942528736,-0.455743879472693,-0.236191779514027,0.28,0.72,,,,,,,,,,,,,,,0.16,0.06,0.06,0.1,0.09,0.11,0.19,0.23,0.03,-0.75,0.17,-0.15,0.4,0.379310344827586,0.33,0.222222222222222,0.07,-0.416666666666667,,,,,,,,0.012,0.133,0,0.97,0,0,0.02,0.01,0,0,0,0.49,0.51,0.26,0.23,0.22,0.21,0.08,0.26,0.33,0.27,0.14
0,https://www.niche.com/places-to-live/c/lewis-county-id/,C,C+,C+,B,C,B minus,B,B,C+,B minus,B,B,"Lewis County is located in Idaho with a population of 3,838. In Lewis County, most residents own their homes. Many retirees live in Lewis County and residents tend to be conservative.",3838,132300,593,41198,-0.391724137931034,-0.441619585687382,-0.344429769425393,0.31,0.69,154.8,-0.452423063318005,0,-1,0,-1,77.4,-0.428782287822878,232.2,-0.535692861427715,232.2,-0.88633248482475,232.2,-0.182394366197183,0.12,0.11,0.07,0.09,0.09,0.11,0.17,0.25,0.05,-0.583333333333333,0.13,-0.35,0.41,0.413793103448276,0.3,0.111111111111111,0.12,0,,,,,,,,0.03,0.161,0.009,0.84,0,0.05,0.02,0.08,0.01,0,0,0.5,0.5,0.31,0.22,0.26,0.17,0.04,0.32,0.38,0.22,0.09
0,https://www.niche.com/places-to-live/c/lake-of-the-woods-county-mn/,C,B minus,B minus,C,C,C,C+,unavailable,B+,B minus,C+,B,"Lake of the Woods County is located in Minnesota with a population of 3,771. In Lake of the Woods County, most residents own their homes. Many retirees live in Lake of the Woods County and residents tend to be conservative.",3771,161900,678,49967,-0.255632183908046,-0.361581920903955,-0.204891555145362,0.19,0.81,0,-1,0,-1,0,-1,0,-1,94.8,-0.810437912417516,0,-1,0,-1,0.1,0.11,0.04,0.09,0.11,0.12,0.2,0.23,0.03,-0.75,0.13,-0.35,0.38,0.310344827586207,0.39,0.444444444444444,0.07,-0.416666666666667,,,,,,,,0.024,0.106,0.002,0.93,0,0,0.06,0.01,0,0,0,0.47,0.53,0.24,0.2,0.25,0.26,0.05,0.27,0.39,0.23,0.11
0,https://www.niche.com/places-to-live/c/baca-county-co/,C,C,B minus,C minus,C,B minus,C+,B minus,B,C,C minus,A,"Baca County is located in Colorado with a population of 3,561. In Baca County, most residents own their homes. Many retirees live in Baca County and residents tend to be conservative.",3561,83500,443,35878,-0.616091954022989,-0.58286252354049,-0.429085180529255,0.29,0.71,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0.12,0.09,0.06,0.11,0.11,0.1,0.15,0.26,0.06,-0.5,0.15,-0.25,0.37,0.275862068965517,0.28,0.037037037037037,0.14,0.166666666666667,,,,,,,,0.012,0.191,0.023,0.85,0.01,0.11,0.02,0.02,0,0,0,0.51,0.49,0.32,0.26,0.2,0.18,0.04,0.34,0.37,0.2,0.1
0,https://www.niche.com/places-to-live/c/de-baca-county-nm/,C,A minus,C+,C minus,B minus,A minus,D+,B+,C+,C minus,C,A,"De Baca County is located in New Mexico with a population of 2,040. In De Baca County, most residents own their homes. Many retirees live in De Baca County and residents tend to be conservative.",2040,106300,676,31625,-0.511264367816092,-0.36346516007533,-0.496761771398565,0.37,0.63,,,,,,,,,,,,,,,0.13,0.21,0.1,0.06,0.13,0.11,0.07,0.2,0.06,-0.5,0.07,-0.65,0.35,0.206896551724138,0.36,0.333333333333333,0.16,0.333333333333333,,,,,,,,0.051,0.161,0.004,0.44,0.02,0.53,0,0,0,0,0,0.49,0.51,0.35,0.25,0.18,0.19,0.03,0.31,0.39,0.17,0.13
0,https://www.niche.com/places-to-live/c/custer-county-id/,C,C minus,C+,B minus,C minus,C,A minus,B minus,C+,C+,B,A minus,"Custer County is located in Idaho with a population of 4,169. In Custer County, most residents own their homes. Many retirees live in Custer County and residents tend to be conservative.",4169,191600,608,40875,-0.119080459770115,-0.427495291902072,-0.349569562242414,0.21,0.79,96.9,-0.657233816766891,0,-1,0,-1,0,-1,678.3,0.356328734253149,969,-0.525651067162718,0,-1,0.08,0.08,0.07,0.07,0.1,0.12,0.15,0.33,0.06,-0.5,0.19,-0.05,0.36,0.241379310344828,0.29,0.074074074074074,0.11,-0.083333333333333,4,1,0,1,0,0,0,0.014,0.183,0.004,0.89,0,0.04,0.05,0.01,0,0,0,0.49,0.51,0.33,0.23,0.2,0.23,0.02,0.35,0.37,0.19,0.09
0,https://www.niche.com/places-to-live/c/knox-county-mo/,C,C,B,C minus,C,C,B minus,B minus,A,C,C minus,B minus,"Knox County is located in Missouri with a population of 3,947. In Knox County, most residents own their homes. Many retirees live in Knox County and residents tend to be conservative.",3947,75500,556,40000,-0.652873563218391,-0.476459510357815,-0.363493149595023,0.17,0.83,0,-1,0,-1,0,-1,0,-1,91.3,-0.817436512697461,365.3,-0.821176816134717,0,-1,0.12,0.11,0.08,0.1,0.09,0.13,0.15,0.21,0.06,-0.5,0.12,-0.4,0.26,-0.103448275862069,0.43,0.592592592592593,0.13,0.083333333333334,,,,,,,,0.038,0.187,0.008,0.96,0,0.01,0.02,0,0.01,0,0,0.5,0.5,0.32,0.24,0.23,0.19,0.02,0.39,0.31,0.22,0.09
0,https://www.niche.com/places-to-live/c/catron-county-nm/,C,B+,B,C,C minus,C+,C,B+,C+,B minus,B minus,B+,"Catron County is located in New Mexico with a population of 3,526. In Catron County, most residents own their homes. Many retirees live in Catron County and residents tend to be conservative.",3526,175400,725,41910,-0.193563218390805,-0.317325800376648,-0.333099947488185,0.12,0.88,,,,,,,,,,,,,,,0.06,0.09,0.04,0.04,0.11,0.08,0.21,0.37,0.04,-0.666666666666667,0.11,-0.45,0.31,0.06896551724138,0.47,0.740740740740741,0.06,-0.5,,,,,,,,0.025,0.162,0.014,0.81,0,0.19,0,0,0,0,0,0.45,0.55,0.22,0.33,0.32,0.09,0.04,0.28,0.41,0.23,0.08
0,https://www.niche.com/places-to-live/c/buffalo-county-sd/,C,B minus,B minus,D+,C+,B minus,B minus,C,A+,D+,C minus,A+,"Buffalo County is located in South Dakota with a population of 2,026. In Buffalo County, most residents rent their homes. Many families live in Buffalo County and residents tend to be liberal.",2026,49000,437,34808,-0.774712643678161,-0.588512241054614,-0.446111738777589,0.54,0.46,,,,,,,,,,,,,,,0.22,0.16,0.11,0.12,0.12,0.11,0.09,0.07,0.02,-0.833333333333333,0.07,-0.65,0.3,0.03448275862069,0.4,0.481481481481481,0.22,0.833333333333333,,,,,,,,0.127,0.393,0,0.14,0,0.04,0.01,0.81,0,0,0,0.5,0.5,0.42,0.19,0.21,0.15,0.02,0.5,0.29,0.17,0.05
0,https://www.niche.com/places-to-live/c/robertson-county-ky/,C,C+,A minus,D minus,C+,C,B minus,C+,A minus,B minus,C,D,"Robertson County is located in Kentucky with a population of 2,123. In Robertson County, most residents own their homes. Many retirees live in Robertson County and residents tend to be conservative.",2123,114700,556,41902,-0.47264367816092,-0.476459510357815,-0.333227248858266,0.25,0.75,0,-1,0,-1,,,0,-1,0,-1,0,-1,0,-1,0.15,0.09,0.05,0.11,0.11,0.15,0.13,0.21,0.03,-0.75,0.13,-0.35,0.3,0.03448275862069,0.38,0.407407407407407,0.15,0.25,,,,,,,,0.043,0.269,0,0.94,0.02,0.04,0,0,0,0,0,0.54,0.46,0.32,0.2,0.26,0.2,0.03,0.31,0.32,0.26,0.11
0,https://www.niche.com/places-to-live/c/anasco-municipio-pr/,C,unavailable,B minus,D minus,C minus,D+,C minus,A+,A minus,unavailable,C+,A minus,"Añasco Municipio is a County in Puerto Rico with a population of 26,934. In Añasco Municipio, most residents own their homes.",26934,87600,427,19919,-0.597241379310345,-0.597928436911488,-0.683035501169581,0.23,0.77,,,,,,,,,,,,,,,0.09,0.1,0.1,0.12,0.13,0.14,0.13,0.2,0.04,-0.666666666666667,0.15,-0.25,0.21,-0.275862068965517,0.3,0.111111111111111,0.3,1.5,4.25,4,2,1,1,0,0,0.045,,,0.04,0,0.95,0,0,0,0,0,0.52,0.48,0.6,0.23,0.11,0.05,0.01,,,,
0,https://www.niche.com/places-to-live/c/schuyler-county-mo/,C,C,B,B minus,C,C,C,B minus,A,C,C,C+,"Schuyler County is located in Missouri with a population of 4,555. In Schuyler County, most residents own their homes. Many retirees live in Schuyler County and residents tend to be conservative.",4555,71200,459,42694,-0.67264367816092,-0.567796610169492,-0.320624413220247,0.31,0.69,0,-1,0,-1,0,-1,0,-1,0,-1,169.8,-0.916878793812414,0,-1,0.16,0.11,0.08,0.11,0.1,0.12,0.13,0.19,0.05,-0.583333333333333,0.08,-0.6,0.29,0,0.46,0.703703703703704,0.12,0,,,,,,,,0.022,0.176,0.002,0.97,0,0.02,0.01,0,0,0,0,0.51,0.49,0.29,0.24,0.24,0.2,0.02,0.36,0.33,0.25,0.06
0,https://www.niche.com/places-to-live/c/gilliam-county-or/,C,B+,C,C,C,C+,B,A minus,C,C minus,B+,A,"Gilliam County is located in Oregon with a population of 1,878. In Gilliam County, most residents own their homes. Many retirees live in Gilliam County and residents tend to be conservative.",1878,115900,919,47500,-0.467126436781609,-0.134651600753296,-0.244148115144089,0.33,0.67,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0.11,0.09,0.04,0.09,0.1,0.15,0.16,0.25,0.02,-0.833333333333333,0.15,-0.25,0.42,0.448275862068966,0.31,0.148148148148148,0.1,-0.166666666666667,,,,,,,,0.039,0.104,0.014,0.88,0,0.06,0,0.04,0.01,0.01,0,0.52,0.48,0.22,0.25,0.22,0.29,0.02,0.29,0.33,0.29,0.1
0,https://www.niche.com/places-to-live/c/rincon-municipio-pr/,C,unavailable,C,D minus,C minus,C,C minus,A+,B+,unavailable,C,B,"Rincón Municipio is a County in Puerto Rico with a population of 14,056. In Rincón Municipio, most residents own their homes. Many young professionals and retirees live in Rincón Municipio.",14056,122000,450,19907,-0.439080459770115,-0.576271186440678,-0.683226453224703,0.29,0.71,,,,,,,,,,,,,,,0.09,0.09,0.08,0.1,0.13,0.14,0.14,0.24,0.05,-0.583333333333333,0.18,-0.1,0.2,-0.310344827586207,0.24,-0.111111111111111,0.33,1.75,5,3,3,0,0,0,0,0.031,,,0.1,0,0.88,0.02,0,0,0,0,0.52,0.48,0.54,0.23,0.17,0.06,0,,,,
0,https://www.niche.com/places-to-live/c/baker-county-ga/,C,D,C minus,D,C,A,C+,A minus,A minus,C,B,C minus,"Baker County is located in Georgia with a population of 3,132. In Baker County, most residents own their homes. Many retirees live in Baker County and residents tend to lean conservative.",3132,81800,513,32917,-0.623908045977011,-0.516949152542373,-0.476202600130484,0.35,0.65,159.2,-0.436858860983375,159.2,25.0983606557377,,,0,-1,159.2,-0.681663667266547,1433.1,-0.298462894066967,0,-1,0.1,0.11,0.07,0.1,0.11,0.15,0.12,0.24,0.06,-0.5,0.07,-0.65,0.3,0.03448275862069,0.38,0.407407407407407,0.19,0.583333333333334,,,,,,,,0.033,0.231,0.032,0.51,0.4,0.05,0,0,0.03,0.01,0,0.51,0.49,0.35,0.26,0.22,0.11,0.06,0.31,0.32,0.25,0.11
0,https://www.niche.com/places-to-live/c/aguada-municipio-pr/,C,unavailable,C+,D minus,C minus,D+,C minus,A+,B+,unavailable,C,A minus,"Aguada Municipio is a County in Puerto Rico with a population of 37,954. In Aguada Municipio, most residents own their homes. Many young professionals live in Aguada Municipio.",37954,85300,399,16738,-0.607816091954023,-0.624293785310734,-0.733653708448037,0.25,0.75,,,,,,,,,,,,,,,0.1,0.09,0.09,0.12,0.12,0.14,0.15,0.18,0.06,-0.5,0.15,-0.25,0.2,-0.310344827586207,0.25,-0.074074074074074,0.34,1.83333333333333,3.6,5,1,2,1,1,0,0.045,,,0.07,0,0.92,0,0,0,0,0,0.51,0.49,0.64,0.2,0.1,0.05,0.01,,,,
0,https://www.niche.com/places-to-live/c/wibaux-county-mt/,C,C,B+,C,C,C,B,C+,B minus,C,C,B,"Wibaux County is located in Montana with a population of 1,122. In Wibaux County, most residents own their homes. Many retirees live in Wibaux County and residents tend to be conservative.",1122,113500,817,53958,-0.47816091954023,-0.230696798493409,-0.141384084146206,0.2,0.8,,,,,,,,,,,,,,,0.16,0.11,0.04,0.08,0.07,0.16,0.16,0.22,0.04,-0.666666666666667,0.19,-0.05,0.28,-0.03448275862069,0.37,0.37037037037037,0.11,-0.083333333333333,,,,,,,,0.001,0.11,0.011,0.93,0,0.05,0,0.01,0.01,0,0,0.53,0.47,0.15,0.26,0.23,0.36,0,0.24,0.29,0.36,0.12
0,https://www.niche.com/places-to-live/c/fulton-county-in/,B minus,C+,B+,B+,C+,C+,B minus,C+,A,C,C+,B,"Fulton County is located in Indiana with a population of 20,096. In Fulton County, most residents own their homes. Many families live in Fulton County and residents tend to be conservative.",20096,103600,690,52034,-0.52367816091954,-0.350282485875706,-0.172000063650685,0.25,0.75,,,,,,,,,,,,,,,0.14,0.1,0.08,0.11,0.11,0.13,0.14,0.19,0.06,-0.5,0.1,-0.5,0.31,0.06896551724138,0.41,0.518518518518518,0.12,0,3,1,0,0,1,0,0,0.026,0.123,0.018,0.92,0.01,0.05,0.01,0,0,0,0,0.51,0.49,0.2,0.24,0.24,0.28,0.04,0.26,0.34,0.28,0.11
0,https://www.niche.com/places-to-live/c/king-william-county-va/,B minus,B minus,C+,C+,B minus,B+,B minus,B,B,B minus,C+,D minus,"King William County is located in Virginia with a population of 16,688. In King William County, most residents own their homes. Many families live in King William County and residents tend to be conservative.",16688,204300,1061,66987,-0.060689655172414,-0.000941619585687,0.065942109701956,0.13,0.87,90.6,-0.679518924655111,0,-1,0,-1,0,-1,60.4,-0.879224155168966,724.4,-0.645388682200901,60.4,-0.787323943661972,0.13,0.1,0.08,0.13,0.13,0.14,0.14,0.16,0.06,-0.5,0.15,-0.25,0.37,0.275862068965517,0.34,0.259259259259259,0.08,-0.333333333333333,4.08,12,5,3,4,0,0,0.026,0.085,0.006,0.77,0.16,0.03,0.02,0.01,0.01,0,0,0.51,0.49,0.1,0.21,0.25,0.34,0.09,0.21,0.29,0.3,0.19
0,https://www.niche.com/places-to-live/c/ochiltree-county-tx/,C+,C+,B,C+,B minus,A minus,B minus,B minus,A minus,C+,D minus,B,"Ochiltree County is located in Texas with a population of 10,131. In Ochiltree County, most residents own their homes. Many families live in Ochiltree County and residents tend to be conservative.",10131,102700,837,50464,-0.527816091954023,-0.211864406779661,-0.19698295752908,0.27,0.73,461.2,0.631411390166254,0,-1,0,-1,0,-1,348.7,-0.302739452109578,832.4,-0.592520070491482,135,-0.524647887323944,0.16,0.15,0.09,0.14,0.13,0.11,0.12,0.11,0.04,-0.666666666666667,0.12,-0.4,0.26,-0.103448275862069,0.33,0.222222222222222,0.26,1.16666666666667,,,,,,,,0.038,0.153,0.157,0.43,0,0.54,0.02,0,0,0,0,0.49,0.51,0.18,0.25,0.24,0.26,0.07,0.32,0.32,0.22,0.14
0,https://www.niche.com/places-to-live/c/union-county-ia/,C+,C+,B minus,B+,C+,C+,B minus,C+,A minus,B,C,A,"Union County is located in Iowa with a population of 12,358. In Union County, most residents own their homes. Many retirees live in Union County and residents tend to be conservative.",12358,104000,609,49900,-0.52183908045977,-0.426553672316384,-0.205957704119791,0.3,0.7,166,-0.412805093738946,0,-1,0,-1,0,-1,306.6,-0.386922615476905,1711.6,-0.162130409242217,89.4,-0.685211267605634,0.12,0.11,0.09,0.11,0.12,0.12,0.14,0.2,0.06,-0.5,0.12,-0.4,0.37,0.275862068965517,0.36,0.333333333333333,0.1,-0.166666666666667,,,,,,,,0.029,0.139,0.011,0.94,0.01,0.03,0.01,0,0.01,0,0,0.51,0.49,0.25,0.21,0.21,0.26,0.06,0.3,0.32,0.26,0.12
0,https://www.niche.com/places-to-live/c/lewis-county-mo/,C+,B minus,B,C+,C+,C+,B+,B minus,A,B,C,B minus,"Lewis County is located in Missouri with a population of 9,955. In Lewis County, most residents own their homes. Many retirees live in Lewis County and residents tend to be conservative.",9955,87900,569,45988,-0.595862068965517,-0.464218455743879,-0.268208074089397,0.24,0.76,363,0.284046692607004,0,-1,30.2,-0.257985257985258,0,-1,332.7,-0.334733053389322,1179.7,-0.422508321911102,151.2,-0.467605633802817,0.11,0.12,0.12,0.11,0.11,0.12,0.14,0.18,0.05,-0.583333333333333,0.08,-0.6,0.29,0,0.46,0.703703703703704,0.12,0,,,,,,,,0.017,0.185,0.004,0.93,0.04,0,0.02,0.01,0,0,0,0.49,0.51,0.26,0.23,0.23,0.23,0.05,0.33,0.31,0.27,0.09
0,https://www.niche.com/places-to-live/c/elbert-county-ga/,C+,B minus,B minus,C,B minus,A minus,C minus,B+,A minus,C,B,B,"Elbert County is located in Georgia with a population of 19,166. In Elbert County, most residents own their homes. Many families and retirees live in Elbert County and residents tend to be conservative.",19166,84700,685,38678,-0.610574712643678,-0.354990583804143,-0.384529701000907,0.28,0.72,386.6,0.367527414220021,0,-1,91,1.23587223587224,45.5,-0.664206642066421,1637.5,2.2743451309738,3957.2,0.937145094967691,136.5,-0.519366197183099,0.11,0.1,0.08,0.11,0.11,0.13,0.14,0.2,0.05,-0.583333333333333,0.07,-0.65,0.26,-0.103448275862069,0.41,0.518518518518518,0.22,0.833333333333333,4.17,6,3,1,2,0,0,0.041,0.212,0.016,0.64,0.3,0.06,0.01,0,0,0,0,0.52,0.48,0.33,0.26,0.19,0.2,0.03,0.35,0.35,0.22,0.08
0,https://www.niche.com/places-to-live/c/franklin-county-ny/,C+,C+,B minus,B+,B minus,B,B minus,D+,B,B minus,B+,A minus,"Franklin County is located in New York with a population of 50,477. In Franklin County, most residents own their homes. Residents of Franklin County tend to have moderate political views.",50477,108700,703,50407,-0.500229885057471,-0.33804143126177,-0.197889979790908,0.29,0.71,166.2,-0.412097629996463,0,-1,138.5,2.4029484029484,27.7,-0.795571955719557,325.5,-0.349130173965207,1454.4,-0.288036028979831,83.1,-0.707394366197183,0.11,0.09,0.11,0.14,0.12,0.14,0.14,0.17,0.09,-0.25,0.1,-0.5,0.31,0.06896551724138,0.38,0.407407407407407,0.13,0.083333333333334,3,1,0,0,1,0,0,0.039,0.178,0.013,0.82,0.06,0.04,0.01,0.07,0.01,0,0,0.46,0.54,0.25,0.19,0.23,0.25,0.07,0.3,0.29,0.27,0.15
0,https://www.niche.com/places-to-live/c/glades-county-fl/,C+,C minus,B minus,B minus,C,A,C+,A,A minus,C minus,B minus,C,"Glades County is located in Florida with a population of 13,516. In Glades County, most residents own their homes. Many retirees live in Glades County and residents tend to be conservative.",13516,76700,781,40977,-0.647356321839081,-0.264595103578154,-0.347946469773881,0.2,0.8,,,,,,,,,,,,,,,0.07,0.08,0.09,0.11,0.11,0.13,0.13,0.27,0.04,-0.666666666666667,0.08,-0.6,0.25,-0.137931034482759,0.38,0.407407407407407,0.25,1.08333333333333,,,,,,,,0.051,0.174,0.075,0.6,0.13,0.21,0.01,0.04,0.01,0,0,0.44,0.56,0.27,0.3,0.19,0.18,0.06,0.33,0.38,0.18,0.11
0,https://www.niche.com/places-to-live/c/cameron-parish-la/,C+,B,A minus,C minus,B minus,B minus,B minus,A,A minus,C minus,C+,C,"Cameron Parish is a County in Louisiana with a population of 6,930. In Cameron Parish, most residents own their homes. Many families live in Cameron Parish and residents tend to be conservative.",6930,119500,905,53423,-0.450574712643678,-0.147834274952919,-0.149897363270372,0.16,0.84,,,,,,,,,,,,,,,0.1,0.13,0.08,0.07,0.13,0.16,0.17,0.16,0.04,-0.666666666666667,0.09,-0.55,0.32,0.103448275862069,0.4,0.481481481481481,0.15,0.25,,,,,,,,0.027,0.099,0.028,0.88,0.03,0.06,0.01,0.01,0.01,0,0,0.52,0.48,0.2,0.24,0.18,0.27,0.11,0.27,0.3,0.23,0.2
0,https://www.niche.com/places-to-live/c/mclean-county-ky/,C+,B minus,A minus,B minus,C+,C,B+,B minus,A,C,C+,C+,"McLean County is located in Kentucky with a population of 9,283. In McLean County, most residents own their homes. Many retirees live in McLean County and residents tend to be conservative.",9283,104700,520,51861,-0.518620689655172,-0.510357815442561,-0.174752955778687,0.22,0.78,,,,,,,,,,,,,,,0.12,0.12,0.07,0.11,0.12,0.14,0.14,0.19,0.05,-0.583333333333333,0.09,-0.55,0.33,0.137931034482759,0.41,0.518518518518518,0.13,0.083333333333334,4,2,0,2,0,0,0,0.044,0.161,0.004,0.96,0.01,0.01,0.01,0.01,0,0,0,0.51,0.49,0.27,0.17,0.24,0.26,0.06,0.29,0.27,0.27,0.17
0,https://www.niche.com/places-to-live/c/richland-parish-la/,C+,C+,B minus,C,C+,A minus,C+,unavailable,A,C,C,B,"Richland Parish is a County in Louisiana with a population of 20,350. In Richland Parish, most residents own their homes. Many families live in Richland Parish and residents tend to be conservative.",20350,91900,611,34029,-0.577471264367816,-0.424670433145009,-0.458507709689225,0.33,0.67,,,,,,,,,,,,,,,0.13,0.11,0.09,0.12,0.12,0.12,0.14,0.17,0.06,-0.5,0.07,-0.65,0.24,-0.172413793103448,0.41,0.518518518518518,0.22,0.833333333333333,2.76,21,0,4,9,7,1,0.029,0.303,0.001,0.61,0.36,0.02,0.01,0,0,0,0,0.51,0.49,0.41,0.17,0.17,0.2,0.05,0.38,0.32,0.18,0.12
0,https://www.niche.com/places-to-live/c/white-county-tn/,C+,B,B+,C,B minus,C,C+,B minus,A minus,A minus,B+,C,"White County is located in Tennessee with a population of 26,800. In White County, most residents own their homes. Many retirees live in White County and residents tend to be conservative.",26800,117000,680,41998,-0.462068965517241,-0.35969868173258,-0.331699632417294,0.2,0.8,98,-0.653342766183233,0,-1,58.8,0.444717444717444,0,-1,843,0.685662867426515,4920.6,1.408752692383,254.9,-0.102464788732394,0.12,0.11,0.08,0.11,0.11,0.13,0.14,0.2,0.05,-0.583333333333333,0.08,-0.6,0.25,-0.137931034482759,0.46,0.703703703703704,0.17,0.416666666666667,3,4,0,0,4,0,0,0.034,0.161,0.005,0.93,0.02,0.03,0.02,0,0,0,0,0.51,0.49,0.29,0.25,0.24,0.18,0.04,0.32,0.39,0.22,0.08
0,https://www.niche.com/places-to-live/c/fayette-county-tn/,C+,D+,C+,B minus,C,A minus,B minus,B,B+,B,C+,D,"Fayette County is located in Tennessee with a population of 40,164. In Fayette County, most residents own their homes. Many young professionals and retirees live in Fayette County and residents tend to be conservative.",40164,206700,739,60711,-0.049655172413793,-0.304143126177024,-0.033925815126585,0.2,0.8,209.8,-0.257870534135125,6.8,0.114754098360656,27.1,-0.334152334152334,20.3,-0.850184501845019,257.2,-0.485702859428114,988.3,-0.516203250440572,74.5,-0.737676056338028,0.1,0.09,0.07,0.11,0.11,0.14,0.17,0.21,0.08,-0.333333333333333,0.15,-0.25,0.32,0.103448275862069,0.32,0.185185185185185,0.14,0.166666666666667,3.43,28,3,10,12,2,1,0.036,0.134,0.009,0.68,0.27,0.03,0.01,0,0.01,0,0,0.51,0.49,0.21,0.17,0.22,0.26,0.14,0.28,0.29,0.23,0.2
