,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Specialty Details,Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",,Participant 3,Participant 4,Night float system,Participant 5,Participant 6,Participant 7,Participant 8,Participant 9,Participant 10,Participant 11,Participant 12,Participant 13
0,https://freida.ama-assn.org/program/1400500902,,,3,3,No,Yes,July,Yes,No,https://residency-scal-kaiserpermanente.org/,Not Available,"Thomas J Chen
MD, MPH
Kaiser Permanente Southern California
Ctr for Med Education
17234 Valley Blvd
Fontana, CA 92335
Tel: (909) 427-2608
Fax: (866) 635-9961
E-mail: socal.residency@kp.org","Denise K Wilson
Kaiser Permanente Southern California
Ctr for Med Education
17234 Valley Blvd
Fontana, CA 92335
Tel: (909) 427-2608
Fax: (909) 427-6288
E-mail: denise.k.wilson@kp.org",1400500902,"Kaiser Permanente Southern California, Ctr for Med Education, 17234 Valley Blvd, Fontana, CA 92335","4733 Sunset Blvd, Los Angeles, CA 90027","9961 Sierra Ave, Fontana, CA 92335-1084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400512069,,,3,3,No,Yes,June,Yes,No,https://www.gme.sanjoaquingeneral.org/im_programoverview.html,Not Available,"Syung M Jung
MD
San Joaquin General Hosp
Dept of Internal Medicine
500 W Hospital Rd
French Camp, CA 95231
Tel: (209) 468-6624
Fax: (209) 468-6246
E-mail: sjung@sjgh.org","Sherry  Sandoval
San Joaquin General Hosp
GME Office PO Box 1020
500 W Hospital Rd
French Camp, CA 95231
Tel: (209) 468-6624
Fax: (209) 468-6246
E-mail: sasandoval@sjgh.org",1400512069,"San Joaquin General Hosp, Dept of Internal Medicine, 500 W Hospital Rd, French Camp, CA 95231","500 W Hospital Rd, French Camp, CA 95231","2315 Stockton Blvd, Sacramento, CA 95817","7373 West Ln, Stockton, CA 95210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400531033,Community-based university affiliated,Community Regional Medical Center,3,3,No,Yes,June,Yes,No,http://www.fresno.ucsf.edu/internal/,Not Available,"Steven  Tringali
DO
UCSF Fresno MEP
Internal Medicine Pgm Ste 307
155 N Fresno St
Fresno, CA 93701
Tel: (559) 499-6500
Fax: (559) 499-6501
E-mail: internal.medicine@fresno.ucsf.edu","Serena  Loya
UCSF Fresno MEP
Internal Medicine Pgm Ste 307
155 N Fresno St
Fresno, CA 93701
Tel: (559) 499-6500
Fax: (559) 499-6501
E-mail: sloya@fresno.ucsf.edu",1400531033,"UCSF Fresno MEP, Internal Medicine Pgm Ste 307, 155 N Fresno St, Fresno, CA 93701","155 N Fresno St, Fresno, CA 93701-2302","2823 Fresno St, Fresno, CA 93721","2615 E Clinton Ave, Fresno, CA 93703",,"We provide our trainees with a high quality training environment. Our patient population is very diverse, from an extraordinary array of pathologies to cultural, socioeconomic, and ethnic diversities. The program boasts a state-of-the-art UCSF Fresno Center for Medical Education and Research. Our residents and faculty participate in clinical research. Our mission is to produce well-rounded internists, prepared for general IM or fellowship, for which our grads have been very competitive.",23,23,23,No,No,"Yes , Codes: 1022140C0",No,10/31/2020,10/26/2020 - 1/8/2021_10/25/2021 - 1/7/2022,9/15/2021,10/31/2021,Yes,475,No,No,3,No,Yes,225_225_500_500,Yes,226-235,Yes,Yes,541-600,"Desired, with some exceptions",Yes,No,No,124,0,0,0,124,0,35.4,1.7 to 1,53,16,1.4,Yes,Yes,18.6,41.3,40.0,45.4,54.5,N/A,0,N/A,0,N/A,Not Available,5,15%,20%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$58,950.00",20,12,"$60,904.00",20,12,"$63,297.00",20,12,Yes,32,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Required,No,Yes,Yes,(4 wks ),,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400500923,Community-based,St Agnes Medical Center (Fresno),3,3,No,Yes,July,Yes,No,http://www.samc.com/GME,Not Available,"Hemant  Dhingra
MD
St Agnes Med Ctr
Internal Medicine Pgm
1313 E Herndon Ave
Fresno, CA 93720-4340
Tel: (559) 450-4637
Fax:
E-mail: hemant.dhingra@samc.com","Kelley  Montgomery
St Agnes Med Ctr
Ste 105
1313 E Herndon Ave
Fresno, CA 93720
Tel: (559) 450-5375
Fax: (559) 450-1437
E-mail: gme@samc.com",1400500923,"St Agnes Med Ctr, Internal Medicine Pgm, 1313 E Herndon Ave, Fresno, CA 93720-4340","1303 E Herndon Ave, Fresno, CA 93720","2615 E Clinton Ave, Fresno, CA 93703","7045 N Maple Ave, Fresno, CA 93720","7202 N Millbrook Ave, Fresno, CA 93720","In addition to vacation days that can be used to rest, relax, an additional eight holidays will also be compensated with hospital provided holiday pay. Residents are also given five paid days educational days, plus 40 hours of unused sick time rolls into the vacation bank. To give residents a strong start, the program also provides I pads, $1.000 for educational funds in addition to  MKSAP 18, and board review material.",20,16,12,No,No,"Yes , Codes: 2138140C0,2138140P0",No,12/31/2020,10/1/2020 - 1/8/2021_10/1/2021 - 1/8/2022,9/1/2021,12/31/2021,No,20,No,No,3,No,Yes,200_200__,Yes,226-235,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",No,No,No,8,0,2,0,10,0,50.0,0.1 to 1,68,Not Available,1,No,Yes,,,,,,N/A,Not Available,N/A,Not Available,N/A,Not Available,6,25%,N/A,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$61,491.00",15,12,"$63,687.00",15,12,"$65,883.00",15,12,Yes,NGO,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Optional,Yes,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400500919,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Available_Not Available_Not Available_No_No_Not Available_Not Available,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400521490,Community-based university affiliated,Scripps Clinic/Scripps Green Hospital,3,3,No,Yes,"June,July",Yes,No,https://www.scripps.org,Not Available,"Biraj D Shah
MD
Scripps Clinic/Scripps Green Hosp
Dept of Grad Med Ed Ste 403C
10666 N Torrey Pines Rd
La Jolla, CA 92037
Tel: (858) 554-3200
Fax: (858) 554-3232
E-mail: shah.biraj@scrippshealth.org","Deanna L Bretzing
Scripps Clinic/Scripps Green Hosp
Dept of Grad Med Ed Ste 403C
10666 N Torrey Pines Rd
La Jolla, CA 92037-1093
Tel: (858) 554-3200
Fax:
E-mail: bretzing.deanna@scrippshealth.org",1400521490,"Scripps Clinic/Scripps Green Hosp, Dept of Grad Med Ed Ste 403C, 10666 N Torrey Pines Rd, La Jolla, CA 92037","10666 N Torrey Pines Rd, La Jolla, CA 92037","34800 Bob Wilson Dr, San Diego, CA 92134-5000","9888 Genesee Ave, La Jolla, CA 92037","354 Santa Fe Dr, Encinitas, CA 92024","Our program graduates excellent internal medicine physicians. We match into the nation's finest fellowships and our graduates consistently obtain employment of their choice. We are an academic community-based program and offer the best of both experiences: the family feel of a community program with the rigor and research of a large university. We provide education in clinical research, have a resident-as-teacher curriculum, serve as a teaching site for UCSD, and offer a primary care pathway.",15,15,15,No,No,"Yes , Codes: 1340140C0,1340140C1",No,12/1/2020,11/2/2020 - 2/1/2021_11/1/2021 - 2/1/2022,9/1/2021,12/1/2021,Yes,239,No,No,3,No,Yes,215_220__,Yes,226-235,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",541-600,"Desired, with some exceptions",No,No,No,61,0,0,0,61,0,44.2,1.3 to 1,70,28,1.5,Yes,Yes,78.7,14.4,6.7,42.2,57.7,N/A,0,Every third night for 2 month(s),0,Every third night for 4 week(s),Not Available,10,NGO,20%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$58,816.00",20,6,"$61,409.00",20,6,"$64,283.00",20,6,Yes,NGO,NGO,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution",When resident/fellow starts program,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Required,Yes,No,Yes,(4 wks ),"936 Genevieve St, Solano Beach, CA 92075",,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400521038,University-based,Loma Linda University Medical Center,3,3,No,Yes,"June,July",Yes,No,http://lluhmedicine.com,Not Available,"Sonny Chen-Yu Lee
MD
Loma Linda Univ Med Ctr
Rm 1503
11234 Anderson St
Loma Linda, CA 92354
Tel: (909) 558-4074
Fax: (909) 558-0427
E-mail: sonlee@llu.edu","Britny  Bay
Loma Linda Univ Med Ctr
Rm 1503
11234 Anderson St
Loma Linda, CA 92354
Tel: (909) 558-4074
Fax: (909) 558-0427
E-mail: bbay@llu.edu",1400521038,"Loma Linda Univ Med Ctr, Rm 1503, 11234 Anderson St, Loma Linda, CA 92354","11234 Anderson St, Loma Linda, CA 92354","11234 Anderson St, Loma Linda, CA 92354","26520 Cactus Ave, Moreno Valley, CA 92555","11201 Benton St, Loma Linda, CA 92357-1111","High-fidelity simulation lab, EBM curriculum, focus on whole-person care. We are aligned to a common goal of treating patients with respect and dignity; we can provide a work environment where compassion and professionalism are role-modeled.",42,31,33,No,Yes,"Yes , Codes: 1024140C0,1024140P0,1024140M0,1024140M1",No,1/31/2021,11/2/2020 - 1/29/2021_10/18/2021 - 1/31/2022,9/1/2021,1/31/2022,Yes,341,No,No,3,No,Yes,210__500_,No,210-225,Yes,No,541-600,"Desired, with some exceptions",Yes,Yes,Yes,135,3,125,1,260,4,32.5,1.8 to 1,50,28,1.5,Yes,Yes,81.0,2.3,16.5,47.6,52.3,Every eighth night for 2 month(s),1,Every fourth night for 7 month(s),2,Every fourth night for 7 month(s),2,6,40%,10%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$56,131.00",15,10,"$58,188.00",20,10,"$60,265.00",20,10,Yes,NGO,NGO,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400500921,,,3,3,No,Yes,July,Yes,No,http://www.collegemedicalcenter.com/,Not Available,"Erica M Kuhn
DO
Coll Med Ctr Long Beach
Internal Medicine Pgm
2776 Pacific Av
Long Beach, CA 90806
Tel: (562) 997-2180
Fax:
E-mail: meded@collegemedicalcenter.com","Kenny  Jones
Coll Med Ctr Long Beach
Internal Medicine Pgm
2776 Pacific Ave
Long Beach, CA 90806
Tel: (562) 997-2180
Fax:
E-mail: kjones@collegemedicalcenter.com",1400500921,"Coll Med Ctr Long Beach, Internal Medicine Pgm, 2776 Pacific Av, Long Beach, CA 90806","309 E Second St, Pomona, CA 91766","2776 Pacific Ave, Long Beach, CA 90806","1050 Linden Ave, Long Beach, CA 90801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400531039,Community-based university affiliated,Los Angeles County-Harbor-UCLA Medical Center,3,3,No,Yes,"June,July",Yes,No,http://www.stmarymed.com/,Not Available,"Bahman  Chavoshan
MD
St Mary Med Ctr
Graduate Med Education
1050 Linden Ave
Long Beach, CA 90813
Tel: (562) 491-9000
Fax: (562) 491-9146
E-mail: kel.miller@dignityhealth.org","Kel E Miller
MBA
St Mary Med Ctr
Graduate Med Education
1050 Linden Ave
Long Beach, CA 90813
Tel: (562) 491-9140
Fax: (562) 491-9146
E-mail: kel.miller@dignityhealth.org",1400531039,"St Mary Med Ctr, Graduate Med Education, 1050 Linden Ave, Long Beach, CA 90813","1050 Linden Ave, Long Beach, CA 90801","1000 W Carson St, Torrance, CA 90509-7360",,,,17,7,10,No,Yes,"Yes , Codes: 1025140C0,1025140P0,1025140M0",No,12/2/2020,11/2/2020 - 1/8/2021_11/1/2021 - 1/7/2022,10/1/2021,12/1/2021,Yes,200,No,No,3,No,Yes,210_210_500_500,Yes,226-235,Yes,Yes,541-600,"Desired, with some exceptions",Yes,No,Yes,11,0,2,0,13,0,54.5,0.3 to 1,65,24,1.5,No,Yes,24.3,49.5,24.2,45.6,54.3,Every eleventh night or more for 6 week(s),4,Every tenth night for 6 week(s),8,Every tenth night for 6 week(s),8,6,30%,15%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$57,820.00",28,2,"$59,280.00",28,2,"$60,550.00",28,2,Yes,30,180,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Optional,Yes,Yes,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400512042,,,3,3,No,Yes,"June,July",Yes,No,https://residency-scal-kaiserpermanente.org/,Not Available,"Thomas Y Tom
MD
Kaiser Permanente Los Angeles
Internal Medicine Pgm 6th Fl
4950 Sunset Blvd
Los Angeles, CA 90027
Tel: (323) 783-4892
Fax: (626) 564-5822
E-mail: socal.residency@kp.org","Residency Progra  Coordinator
Kaiser Permanente Regional Offices
GME Admin
393 E Walnut St
Pasadena, CA 91188
Tel: (877) 574-0002
Fax: (626) 405-6581
E-mail: socal.residency@kp.org",1400512042,"Kaiser Permanente Los Angeles, Internal Medicine Pgm 6th Fl, 4950 Sunset Blvd, Los Angeles, CA 90027","4733 Sunset Blvd, Los Angeles, CA 90027","4867 Sunset Blvd, Los Angeles, CA 90027","8700 Beverly Blvd, Los Angeles, CA 90048-1869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400500003,,,3,3,Yes,Yes,July,No,No,,Not Available,"Binay  Eapen
MD
Martin Luther King Jr Community Hosp
Internal Medicine Pgm
1680 E 120th St
Los Angeles, CA 90059
Tel: (516) 849-2803
Fax:
E-mail: jlee@mlkch.org","Binay  Eapen
MD
Martin Luther King Jr Community Hosp
Internal Medicine Pgm
1680 E 120th St
Los Angeles, CA 90059
Tel: (516) 849-2803
Fax:
E-mail: jlee@mlkch.org",1400500003,"Martin Luther King Jr Community Hosp, Internal Medicine Pgm, 1680 E 120th St, Los Angeles, CA 90059","1680 E 120th St, Los Angeles, CA 90059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1400521044,University-based,LAC+USC Medical Center,3,3,No,Yes,"June,July",Yes,No,http://www.uscimresidency.com/,Not Available,"Eric P Hsieh
MD
LAC+USC Med Ctr
Ste 3000
1450 San Pablo St
Los Angeles, CA 90033
Tel: (323) 409-7556
Fax:
E-mail: uscgme@med.usc.edu","Krystle J Santos
MA
LAC+USC Med Ctr
Ste 3000
1450 San Pablo St
Los Angeles, CA 90033
Tel: (323) 409-6771
Fax:
E-mail: krystle.santos@med.usc.edu",1400521044,"LAC+USC Med Ctr, Ste 3000, 1450 San Pablo St, Los Angeles, CA 90033","1200 N State St, Los Angeles, CA 90033-1084","1200 N State St, Los Angeles, CA 90033-1084","1441 Eastlake Ave, Los Angeles, CA 90033","1500 San Pablo St, Los Angeles, CA 90033","USC internal medicine residents are exposed to a scope of clinical pathology that is unrivaled in the US. The breadth of our curriculum provides a unique range of experiences in ambulatory and inpatient care. Residents work alongside faculty on research projects, infusing scientific investigation into their comprehensive medical education. USC's remarkable clinical opportunities, structured teaching and clinical programs foster the maturation of our residents into excellent clinicians.",55,55,55,No,No,"Yes , Codes: 1033140C0",No,12/11/2020,11/2/2020 - 1/29/2021_10/25/2021 - 1/21/2022,10/4/2021,12/10/2021,Yes,392,No,No,3,No,Yes,210___,No,226-235,"No, require USMLE scores for all applicants",No Answer,No Answer,"Desired, with some exceptions",Yes,No,No,242,58,5,4,247,62,32.2,1.4 to 1,55,16,1.1,Yes,,98.1,1.8,0.0,40.0,60.0,Other for 2 month(s),1,Other for 2 month(s),3,Other for 2 month(s),3,6,35%,0%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$55,444.00",20,8,"$60,222.00",20,8,"$65,252.00",20,8,Yes,NGO,NGO,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,More than 30 days of starting program,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Optional,Yes,Yes,Yes,,,,Yes,,,,,,,,,
0,https://freida.ama-assn.org/program/1400500930,Community-based university affiliated,VA Long Beach Healthcare System,3,3,No,Yes,July,Yes,No,https://www.cdrewu.edu/com/GME/IMRP,Not Available,"Arnel M Joaquin
MD
Charles R Drew Univ Sch of Med
Internal Medicine Pgm
1731 E 120th St
Los Angeles, CA 90059
Tel: (213) 353-6000
Fax:
E-mail: arneljoaquin@cdrew.edu","Alejandra  Meneses
MS
Charles R Drew Univ Sch of Med
Internal Medicine Pgm
1731 E 120th St
Los Angeles, CA 90059
Tel: (323) 563-9378
Fax:
E-mail: alejandrameneses@cdrew.edu",1400500930,"Charles R Drew Univ Sch of Med, Internal Medicine Pgm, 1731 E 120th St, Los Angeles, CA 90059","1731 E 120th St, Los Angeles, CA 90059-1084","5901 E 7th St, Long Beach, CA 90822-5201",,,,8,0,,No,No,"Yes , Codes: 2114140C0",No,12/31/2020,11/4/2020 - 2/17/2021_10/6/2021 - 2/16/2022,9/1/2021,12/31/2021,Yes,0,No,No,3,No,No,___,No,No Answer,No,No Answer,No Answer,Not known,No,No,No,10,0,2,0,12,0,20.0,1.3 to 1,70,16,1,Yes,,,,,,,N/A,NGO,N/A,NGO,N/A,NGO,8,37%,N/A,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$56,831.00",20,8,"$61,728.00",20,8,"$66,884.00",20,8,Yes,NGO,NGO,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Within 30 days of starting program,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,,No,,,,,,,,,
0,https://freida.ama-assn.org/program/1400511040,Community-based university affiliated,Cedars-Sinai Medical Center,3,3,No,Yes,June,Yes,No,https://www.cedars-sinai.edu/Education/Graduate-Medical-Education/,Not Available,"Amanda T Ewing
MD
Cedars-Sinai Med Ctr
Dept of Internal Med Ste B115
8700 Beverly Blvd
Los Angeles, CA 90048
Tel: (310) 423-5161
Fax: (310) 423-0436
E-mail: sheryl.katzovitz@cshs.org","Sheryl  Katzovitz
Cedars-Sinai Med Ctr
Dept of Internal Med Ste B112
8700 Beverly Blvd
Los Angeles, CA 90048
Tel: (310) 423-5161
Fax: (310) 423-0436
E-mail: sheryl.katzovitz@cshs.org",1400511040,"Cedars-Sinai Med Ctr, Dept of Internal Med Ste B115, 8700 Beverly Blvd, Los Angeles, CA 90048","8700 Beverly Blvd, Los Angeles, CA 90048-1869","11301 Wilshire Blvd, Los Angeles, CA 90073-2128","604 Rose Ave, Venice, CA 90291",,,36,29,27,No,Yes,"Yes , Codes: 1030140C0,1030140M0,1030140P0,1030140P1,1030140C1",No,12/1/2020,11/2/2020 - 1/29/2021_-,,,Yes,,No,No,3,No,Yes,___,No,No Answer,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Not known,Yes,Yes,Yes,185,11,2,0,187,11,40.5,2.0 to 1,68,28,1.5,Yes,Yes,93.3,5.3,1.3,41.4,58.5,Once per week for 3 month(s),0,Once per week for 4 month(s),0,Once per week for 4 month(s),Not Available,10,20%,15%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$60,095.00",20,5,"$62,022.00",20,5,"$64,463.00",20,5,Yes,NGO,NGO,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Fully Paid by Institution,Resident Shares Cost,"Available, Not Paid By Institution",Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Optional,Yes,Yes,No,,,,,,,,,,,,,
