,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Asian,Two or more races,African American,American Indian or Alaska native,Other race,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/lubbock-county-tx/,A+,A,B,A,A,A,B+,A,B,A minus,B minus,A,"Lubbock County is located in Texas with a population of 304,808. In Lubbock County, most residents own their homes. Many families and young professionals live in Lubbock County and residents tend to be conservative.",304808,140600,940,52429,-0.3535632183908046,-0.11487758945386062,-0.16571455850293593,0.45,0.55,103.2,-0.6349487088786699,0,-1.0,12.9,-0.683046683046683,6.4,-0.9527675276752767,522.2,0.04419116176764648,606,-0.7033483454082632,135.4,-0.5232394366197183,0.13,0.11,0.17,0.15,0.12,0.1,0.1,0.12,0.11,-0.08333333333333326,0.19,-0.050000000000000044,0.3,0.034482758620689724,0.26,-0.03703703703703709,0.14,0.16666666666666674,4.09,137,53,51,28,3,2,0.023,0.188,0.038,0.53,0.35,0.02,0.02,0.07,0.0,0.0,0.0,0.51,0.49,0.24,0.19,0.22,0.26,0.09,0.31,0.3,0.22,0.16
0,https://www.niche.com/places-to-live/c/clay-county-sd/,A+,B+,A minus,A,A minus,C+,B+,B minus,B,B,B minus,A+,"Clay County is located in South Dakota with a population of 13,957. In Clay County, most residents own their homes. Many young professionals live in Clay County and residents tend to lean liberal.",13957,168300,741,50724,-0.2262068965517241,-0.30225988700564976,-0.192845663001448,0.46,0.54,266.3,-0.05801202688362217,0,-1.0,110.2,1.7076167076167077,18.4,-0.8642066420664207,220.3,-0.5594881023795241,1808.7,-0.1145976111219894,110.2,-0.6119718309859155,0.09,0.07,0.33,0.12,0.09,0.08,0.09,0.12,0.25,1.0833333333333335,0.25,0.25,0.24,-0.1724137931034483,0.21,-0.22222222222222232,0.05,-0.5833333333333333,,,,,,,,0.027999999999999997,0.221,0.033,0.87,0.03,0.03,0.02,0.02,0.03,0.0,0.0,0.51,0.49,0.28,0.2,0.17,0.23,0.12,0.43,0.25,0.19,0.13
0,https://www.niche.com/places-to-live/c/shawnee-county-ks/,A+,A,B+,A minus,A,B+,B,B minus,B+,A minus,B+,A minus,"Shawnee County is located in Kansas with a population of 177,852. In Shawnee County, most residents own their homes. Many families and young professionals live in Shawnee County and residents tend to have moderate political views.",177852,132500,825,56762,-0.3908045977011494,-0.2231638418079096,-0.0967649539328167,0.36,0.64,332.5,0.17615847187831624,21.1,2.4590163934426235,43.8,0.07616707616707608,210.4,0.5527675276752768,783.1,0.565886822635473,3696.2,0.8093792833365967,600.8,1.1154929577464787,0.13,0.11,0.08,0.12,0.12,0.12,0.14,0.18,0.11,-0.08333333333333326,0.2,0.0,0.3,0.034482758620689724,0.31,0.14814814814814814,0.08,-0.33333333333333326,5,5,5,0,0,0,0,0.026000000000000002,0.114,0.024,0.74,0.12,0.01,0.03,0.08,0.01,0.0,0.0,0.52,0.48,0.19,0.21,0.23,0.28,0.08,0.24,0.3,0.29,0.16
0,https://www.niche.com/places-to-live/c/brevard-county-fl/,A+,A+,A minus,A minus,A,B+,B,A,B minus,A minus,A minus,B minus,"Brevard County is located in Florida with a population of 585,507. In Brevard County, most residents own their homes. Many young professionals and retirees live in Brevard County and residents tend to be conservative.",585507,196400,1068,56775,-0.09701149425287359,0.005649717514124353,-0.09655808920643505,0.26,0.74,426.5,0.5086664308454192,4.3,-0.29508196721311475,48.6,0.1941031941031941,89.7,-0.3380073800738007,522.9,0.04559088182363524,2188.6,0.07137262580771497,195.3,-0.3123239436619718,0.09,0.09,0.07,0.11,0.1,0.13,0.16,0.23,0.12,0.0,0.19,-0.050000000000000044,0.34,0.1724137931034484,0.28,0.03703703703703698,0.08,-0.33333333333333326,4.23,35,18,9,6,2,0,0.028999999999999998,0.11699999999999999,0.03,0.74,0.1,0.02,0.03,0.09,0.0,0.0,0.0,0.51,0.49,0.19,0.2,0.24,0.27,0.1,0.26,0.32,0.24,0.18
0,https://www.niche.com/places-to-live/c/williamson-county-tx/,A+,A minus,B,A minus,A+,A,A,B+,C+,A,A minus,C+,"Williamson County is located in Texas with a population of 547,604. In Williamson County, most residents own their homes. Many families and young professionals live in Williamson County and residents tend to lean conservative.",547604,262300,1327,87337,0.20597701149425296,0.24952919020715636,0.3897649698454879,0.32,0.68,75.2,-0.7339936328263177,0.6,-0.9016393442622951,40.2,-0.012285012285012331,24.4,-0.8199261992619926,171.5,-0.6570685862827434,1330.4,-0.3487370276091638,59.1,-0.7919014084507042,0.14,0.12,0.08,0.14,0.16,0.14,0.1,0.12,0.14,0.16666666666666674,0.27,0.3500000000000001,0.31,0.06896551724137945,0.21,-0.22222222222222232,0.07,-0.41666666666666663,4.6,5,3,2,0,0,0,0.034,0.064,0.067,0.59,0.24,0.07,0.03,0.06,0.0,0.0,0.0,0.51,0.49,0.09,0.13,0.21,0.37,0.21,0.21,0.24,0.27,0.28
0,https://www.niche.com/places-to-live/c/york-county-sc/,A+,A,A minus,A minus,A+,A minus,B+,B+,B,A minus,A minus,C+,"York County is located in South Carolina with a population of 265,872. In York County, most residents own their homes. Many families and young professionals live in York County and residents tend to be conservative.",265872,201100,980,65361,-0.0754022988505747,-0.07721280602636538,0.040068106232993284,0.28,0.72,364.6,0.28970640254686963,7.9,0.29508196721311486,58.6,0.43980343980343983,104.1,-0.2317343173431735,425,-0.15016996600679866,2986.1,0.46176816134717047,155.6,-0.4521126760563381,0.13,0.11,0.08,0.12,0.14,0.14,0.13,0.14,0.11,-0.08333333333333326,0.22,0.09999999999999987,0.32,0.10344827586206917,0.25,-0.07407407407407418,0.09,-0.25,3.88,16,4,7,4,1,0,0.034,0.10400000000000001,0.027000000000000003,0.7,0.06,0.02,0.02,0.19,0.01,0.0,0.0,0.52,0.48,0.16,0.17,0.23,0.29,0.15,0.25,0.28,0.25,0.22
0,https://www.niche.com/places-to-live/c/buncombe-county-nc/,A+,A,B,A,A,B,A minus,B,B minus,A+,A,B+,"Buncombe County is located in North Carolina with a population of 256,886. In Buncombe County, most residents own their homes. Many young professionals and retirees live in Buncombe County and residents tend to lean liberal.",256886,238200,975,52207,0.09517241379310337,-0.08192090395480223,-0.16924717152268354,0.37,0.63,339.2,0.19985850725150334,8.1,0.3278688524590163,36.3,-0.10810810810810823,167.4,0.23542435424354258,734.6,0.4689062187562487,3141.8,0.5379870765615822,308.5,0.08626760563380276,0.1,0.09,0.08,0.14,0.13,0.13,0.14,0.19,0.15,0.25,0.25,0.25,0.28,-0.0344827586206895,0.23,-0.14814814814814814,0.09,-0.25,3.5,2,0,1,1,0,0,0.02,0.122,0.035,0.84,0.07,0.01,0.02,0.06,0.0,0.0,0.0,0.52,0.48,0.21,0.22,0.24,0.24,0.1,0.26,0.33,0.25,0.15
0,https://www.niche.com/places-to-live/c/oklahoma-county-ok/,A+,B+,B,A,A,A,B+,B+,B,A,B minus,B,"Oklahoma County is located in Oklahoma with a population of 787,216. In Oklahoma County, most residents own their homes. Many families and young professionals live in Oklahoma County and residents tend to lean conservative.",787216,153300,870,54520,-0.29517241379310344,-0.1807909604519774,-0.13244116289801566,0.41,0.59,425.3,0.5044216483905202,10.4,0.7049180327868854,65.2,0.6019656019656019,143.4,0.05830258302583036,833.5,0.6666666666666665,2161.2,0.057959663207362455,368.7,0.2982394366197183,0.15,0.11,0.09,0.16,0.13,0.12,0.12,0.13,0.12,0.0,0.2,0.0,0.3,0.034482758620689724,0.26,-0.03703703703703709,0.13,0.08333333333333348,4.01,76,27,28,16,5,0,0.03,0.159,0.068,0.56,0.17,0.03,0.06,0.15,0.03,0.0,0.0,0.51,0.49,0.21,0.2,0.23,0.25,0.11,0.26,0.31,0.25,0.18
0,https://www.niche.com/places-to-live/c/lafayette-parish-la/,A,B,B+,A,A,A minus,B+,B+,B,A,B+,B,"Lafayette Parish is a County in Louisiana with a population of 241,973. In Lafayette Parish, most residents own their homes. Many families and young professionals live in Lafayette Parish and residents tend to be conservative.",241973,185300,874,56999,-0.14804597701149425,-0.17702448210922783,-0.09299365084416722,0.35,0.65,319.4,0.1298195967456668,14.5,1.377049180327869,15.7,-0.6142506142506143,109.2,-0.19409594095940952,702.6,0.40491901619676063,2997.9,0.4675445467006072,198.6,-0.3007042253521127,0.14,0.1,0.09,0.17,0.13,0.12,0.12,0.13,0.1,-0.16666666666666663,0.23,0.1499999999999999,0.25,-0.13793103448275856,0.3,0.11111111111111094,0.11,-0.08333333333333326,4.03,116,41,43,28,2,2,0.032,0.172,0.027999999999999997,0.66,0.05,0.02,0.01,0.26,0.0,0.0,0.0,0.51,0.49,0.24,0.17,0.2,0.26,0.12,0.29,0.28,0.23,0.2
0,https://www.niche.com/places-to-live/c/mower-county-mn/,B+,B minus,B,B+,B,B+,B,C minus,A minus,B+,C+,A,"Mower County is located in Minnesota with a population of 39,807. In Mower County, most residents own their homes. Many families and retirees live in Mower County and residents tend to have moderate political views.",39807,123900,716,54295,-0.43034482758620685,-0.32580037664783423,-0.1360215139315437,0.27,0.73,141.7,-0.4987619384506544,0,-1.0,40.5,-0.004914004914004955,28.3,-0.7911439114391143,477.9,-0.04439112177564497,2004.7,-0.018650871353044773,105.3,-0.629225352112676,0.14,0.11,0.08,0.12,0.13,0.12,0.13,0.18,0.07,-0.41666666666666663,0.15,-0.2500000000000001,0.33,0.13793103448275867,0.32,0.18518518518518512,0.12,0.0,3.25,4,0,1,3,0,0,0.024,0.135,0.083,0.79,0.12,0.04,0.01,0.04,0.0,0.0,0.01,0.5,0.5,0.22,0.2,0.23,0.27,0.09,0.25,0.31,0.3,0.15
0,https://www.niche.com/places-to-live/c/adams-county-ne/,B+,B minus,B,B+,B,B minus,B,C+,B+,B+,B minus,A,"Adams County is located in Nebraska with a population of 31,587. In Adams County, most residents own their homes. Many young professionals live in Adams County and residents tend to be conservative.",31587,128500,722,53023,-0.40919540229885054,-0.32015065913371,-0.156262431774422,0.34,0.66,132.7,-0.5305978068623983,0,-1.0,104.6,1.5700245700245699,36.2,-0.7328413284132841,667.4,0.33453309338132353,2963.2,0.4505580575680439,184.9,-0.348943661971831,0.13,0.11,0.11,0.12,0.1,0.11,0.14,0.18,0.09,-0.25,0.16,-0.20000000000000007,0.38,0.3103448275862071,0.28,0.03703703703703698,0.1,-0.16666666666666663,,,,,,,,0.016,0.125,0.04,0.86,0.1,0.01,0.02,0.01,0.0,0.0,0.0,0.5,0.5,0.21,0.21,0.24,0.28,0.07,0.29,0.3,0.27,0.14
0,https://www.niche.com/places-to-live/c/boone-county-ia/,B+,B,B+,B,B,C,A minus,C+,A minus,B+,B minus,B,"Boone County is located in Iowa with a population of 26,370. In Boone County, most residents own their homes. Many families and young professionals live in Boone County and residents tend to lean conservative.",26370,132700,742,64000,-0.38988505747126434,-0.30131826741996237,0.01841096064796388,0.22,0.78,472.7,0.6720905553590379,0,-1.0,20.6,-0.4938574938574939,6.9,-0.9490774907749078,363.1,-0.27394521095780844,829,-0.594184452711964,95.9,-0.6623239436619719,0.12,0.1,0.08,0.12,0.12,0.13,0.15,0.18,0.07,-0.41666666666666663,0.18,-0.10000000000000009,0.37,0.27586206896551735,0.32,0.18518518518518512,0.06,-0.5,4.2,5,1,4,0,0,0,0.019,0.077,0.006,0.94,0.03,0.0,0.02,0.01,0.0,0.0,0.0,0.5,0.5,0.15,0.19,0.25,0.33,0.08,0.21,0.3,0.31,0.17
0,https://www.niche.com/places-to-live/c/johnson-county-mo/,B+,B,B,A minus,B,B minus,B+,B minus,B+,C+,C+,B+,"Johnson County is located in Missouri with a population of 53,682. In Johnson County, most residents own their homes. Many families and young professionals live in Johnson County and residents tend to be conservative.",53682,156500,806,55273,-0.2804597701149425,-0.24105461393596983,-0.12045892143914194,0.39,0.61,92.3,-0.6735054828440042,0,-1.0,53.8,0.3218673218673218,46.1,-0.6597785977859778,384.4,-0.2313537292541492,2118.2,0.036910123360093916,142.2,-0.4992957746478873,0.12,0.1,0.2,0.14,0.11,0.1,0.11,0.12,0.12,0.0,0.17,-0.15000000000000002,0.33,0.13793103448275867,0.31,0.14814814814814814,0.08,-0.33333333333333326,,,,,,,,0.03,0.14400000000000002,0.016,0.86,0.04,0.02,0.03,0.04,0.0,0.0,0.0,0.49,0.51,0.19,0.21,0.26,0.28,0.05,0.31,0.31,0.25,0.13
0,https://www.niche.com/places-to-live/c/rock-county-wi/,B+,B+,B minus,A minus,A minus,B,B,C,B,B+,A,B,"Rock County is located in Wisconsin with a population of 162,152. In Rock County, most residents own their homes. Many families and young professionals live in Rock County and residents tend to lean liberal.",162152,146200,838,57875,-0.32781609195402295,-0.21092278719397362,-0.07905415082029821,0.32,0.68,142.9,-0.4945171559957552,3,-0.5081967213114753,59.9,0.47174447174447165,50.1,-0.6302583025830258,431.7,-0.13677264547090584,2042.8,0.0,89,-0.6866197183098591,0.13,0.11,0.09,0.12,0.12,0.13,0.14,0.16,0.07,-0.41666666666666663,0.15,-0.2500000000000001,0.32,0.10344827586206917,0.36,0.33333333333333326,0.09,-0.25,,,,,,,,0.034,0.127,0.027000000000000003,0.83,0.09,0.01,0.03,0.04,0.0,0.0,0.0,0.51,0.49,0.19,0.19,0.25,0.3,0.07,0.25,0.31,0.28,0.15
0,https://www.niche.com/places-to-live/c/darlington-county-sc/,B+,B minus,B,B,B,A minus,C,B+,A minus,B minus,B,B,"Darlington County is located in South Carolina with a population of 67,027. In Darlington County, most residents own their homes. Many families live in Darlington County and residents tend to have moderate political views.",67027,92600,675,38448,-0.5742528735632184,-0.364406779661017,-0.3881896153907356,0.3,0.7,1152.9,3.078174743544394,20.8,2.4098360655737707,55.6,0.36609336609336607,166.7,0.23025830258302582,1354.4,1.7082583483303342,7841.4,2.838554924613276,333.4,0.17394366197183087,0.12,0.11,0.09,0.12,0.11,0.13,0.14,0.18,0.06,-0.5,0.12,-0.4,0.29,0.0,0.35,0.29629629629629606,0.18,0.5,3.64,14,4,3,5,2,0,0.051,0.19899999999999998,0.006999999999999999,0.55,0.02,0.0,0.02,0.41,0.0,0.0,0.0,0.53,0.47,0.34,0.23,0.19,0.18,0.07,0.34,0.34,0.21,0.12
0,https://www.niche.com/places-to-live/c/prince-george-county-va/,B+,B+,C+,C+,B+,A,A minus,B+,B minus,B minus,B+,B minus,"Prince George County is located in Virginia with a population of 38,114. In Prince George County, most residents own their homes. Many young professionals live in Prince George County and residents tend to lean conservative.",38114,213300,1338,71912,-0.0193103448275862,0.25988700564971756,0.14431201565806862,0.32,0.68,,,,,,,,,,,,,,,0.11,0.11,0.09,0.16,0.15,0.13,0.12,0.13,0.08,-0.33333333333333326,0.16,-0.20000000000000007,0.33,0.13793103448275867,0.34,0.2592592592592593,0.09,-0.25,3.43,47,5,12,28,2,0,0.033,0.081,0.011000000000000001,0.55,0.08,0.01,0.03,0.31,0.01,0.0,0.0,0.46,0.54,0.12,0.16,0.24,0.35,0.13,0.25,0.25,0.29,0.2
0,https://www.niche.com/places-to-live/c/st-martin-parish-la/,B+,B minus,B+,B,B+,A minus,B minus,unavailable,A minus,C,B,C,"St. Martin Parish is a County in Louisiana with a population of 53,732. In St. Martin Parish, most residents own their homes. Many families live in St. Martin Parish and residents tend to be conservative.",53732,124900,658,48656,-0.4257471264367816,-0.3804143126177024,-0.2257530671673854,0.21,0.79,307.7,0.08843296781039967,0,-1.0,0,-1.0,71,-0.47601476014760147,1490.9,1.9812037592481504,5963.8,1.9194243195613865,47.3,-0.8334507042253521,0.14,0.11,0.09,0.14,0.12,0.13,0.14,0.15,0.04,-0.6666666666666666,0.11,-0.45000000000000007,0.24,-0.1724137931034483,0.43,0.5925925925925926,0.18,0.5,3.94,16,4,7,5,0,0,0.046,0.187,0.011000000000000001,0.64,0.03,0.01,0.02,0.29,0.0,0.0,0.0,0.51,0.49,0.28,0.2,0.2,0.25,0.08,0.32,0.31,0.23,0.15
0,https://www.niche.com/places-to-live/c/jefferson-davis-parish-la/,B+,B+,A minus,B,B+,B,B minus,A,A,C,C+,C+,"Jefferson Davis Parish is a County in Louisiana with a population of 31,441. In Jefferson Davis Parish, most residents own their homes. Many families live in Jefferson Davis Parish and residents tend to be conservative.",31441,114000,635,42105,-0.4758620689655172,-0.4020715630885122,-0.3299969765924605,0.27,0.73,556.1,0.9671029359745316,0,-1.0,15,-0.6314496314496314,30.1,-0.777859778597786,721.5,0.4427114577084583,2923.5,0.43112394752300776,30.1,-0.8940140845070422,0.14,0.12,0.08,0.12,0.12,0.12,0.14,0.16,0.06,-0.5,0.11,-0.45000000000000007,0.24,-0.1724137931034483,0.4,0.4814814814814814,0.19,0.5833333333333335,4,1,0,1,0,0,0,0.046,0.191,0.004,0.78,0.02,0.0,0.02,0.16,0.01,0.0,0.0,0.51,0.49,0.35,0.17,0.16,0.23,0.09,0.35,0.29,0.2,0.15
0,https://www.niche.com/places-to-live/c/gaines-county-tx/,B+,B+,A,B minus,B+,A minus,A,A minus,A minus,C,C,B,"Gaines County is located in Texas with a population of 20,706. In Gaines County, most residents own their homes. Many families live in Gaines County and residents tend to be conservative.",20706,150900,722,63054,-0.3062068965517242,-0.32015065913371,0.0033575736358861796,0.23,0.77,383.6,0.35691545808277336,9.4,0.5409836065573772,37.4,-0.08108108108108114,9.4,-0.9306273062730628,262,-0.47610477904419124,954.4,-0.5327981202271392,84.2,-0.7035211267605634,0.2,0.16,0.09,0.14,0.12,0.1,0.1,0.09,0.03,-0.75,0.08,-0.6000000000000001,0.21,-0.27586206896551724,0.3,0.11111111111111094,0.38,2.166666666666667,3,1,0,0,1,0,0,0.034,0.153,0.162,0.56,0.41,0.0,0.0,0.02,0.0,0.0,0.0,0.49,0.51,0.18,0.19,0.22,0.29,0.11,0.27,0.32,0.22,0.19
0,https://www.niche.com/places-to-live/c/gonzales-county-tx/,B+,C,B,B minus,B,A,A,B+,A minus,B,B,B,"Gonzales County is located in Texas with a population of 20,731. In Gonzales County, most residents own their homes. Many families live in Gonzales County and residents tend to be conservative.",20731,121300,725,53577,-0.44229885057471263,-0.3173258003766478,-0.14744681189631303,0.33,0.67,518.4,0.8337460205164484,0,-1.0,61.5,0.5110565110565108,8.8,-0.9350553505535055,281.2,-0.4377124575084983,913.8,-0.5526728020364207,96.7,-0.6595070422535212,0.14,0.13,0.08,0.12,0.11,0.12,0.13,0.16,0.04,-0.6666666666666666,0.1,-0.5,0.2,-0.31034482758620685,0.44,0.6296296296296295,0.23,0.9166666666666667,4.43,7,3,4,0,0,0,0.02,0.139,0.094,0.42,0.51,0.0,0.01,0.06,0.0,0.0,0.0,0.49,0.51,0.22,0.19,0.27,0.23,0.09,0.26,0.35,0.24,0.14
0,https://www.niche.com/places-to-live/c/mercer-county-nd/,B+,C+,A minus,B+,B minus,C+,A,A minus,A minus,B minus,B minus,B,"Mercer County is located in North Dakota with a population of 8,462. In Mercer County, most residents own their homes. Many young professionals live in Mercer County and residents tend to be conservative.",8462,177800,769,82181,-0.18252873563218386,-0.275894538606403,0.3077192368282864,0.17,0.83,117,-0.5861337106473293,0,-1.0,0,-1.0,0,-1.0,29.2,-0.9416116776644671,380.1,-0.8139318582337968,0,-1.0,0.12,0.11,0.07,0.11,0.11,0.13,0.18,0.18,0.06,-0.5,0.15,-0.2500000000000001,0.43,0.48275862068965525,0.27,0.0,0.09,-0.25,,,,,,,,0.01,0.07,0.008,0.91,0.03,0.0,0.0,0.01,0.03,0.01,0.0,0.49,0.51,0.15,0.12,0.17,0.43,0.13,0.22,0.26,0.22,0.3
0,https://www.niche.com/places-to-live/c/atchison-county-mo/,B+,A minus,A minus,C minus,B minus,C,A minus,B minus,A,B minus,C,B+,"Atchison County is located in Missouri with a population of 5,229. In Atchison County, most residents own their homes. Many retirees live in Atchison County and residents tend to be conservative.",5229,84900,529,50236,-0.6096551724137931,-0.5018832391713748,-0.20061104657638873,0.3,0.7,224.6,-0.20551821719136898,0,-1.0,0,-1.0,0,-1.0,0,-1.0,524.1,-0.7434403759545721,37.4,-0.8683098591549296,0.1,0.09,0.06,0.1,0.1,0.13,0.15,0.25,0.06,-0.5,0.17,-0.15000000000000002,0.29,0.0,0.39,0.4444444444444444,0.09,-0.25,,,,,,,,0.016,0.11900000000000001,0.005,0.97,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.5,0.24,0.22,0.25,0.23,0.06,0.25,0.36,0.23,0.16
0,https://www.niche.com/places-to-live/c/newton-county-ms/,B+,A minus,B+,C,B+,A minus,B minus,B,A minus,C+,C+,C,"Newton County is located in Mississippi with a population of 21,360. In Newton County, most residents own their homes. Many families live in Newton County and residents tend to be conservative.",21360,85600,658,35958,-0.6064367816091953,-0.3804143126177024,-0.4278121668284455,0.23,0.77,,,,,,,,,,,,,,,0.13,0.13,0.11,0.11,0.12,0.13,0.12,0.16,0.05,-0.5833333333333333,0.12,-0.4,0.38,0.3103448275862071,0.31,0.14814814814814814,0.15,0.25,3,20,1,4,11,2,2,0.027000000000000003,0.252,0.006,0.6,0.02,0.01,0.01,0.3,0.05,0.01,0.0,0.53,0.47,0.31,0.27,0.19,0.18,0.04,0.34,0.35,0.22,0.1
0,https://www.niche.com/places-to-live/c/onslow-county-nc/,B+,B minus,C,A,B+,A minus,C,B+,B,B+,B,B+,"Onslow County is located in North Carolina with a population of 195,069. In Onslow County, most residents own their homes. Many families live in Onslow County and residents tend to be conservative.",195069,156900,997,50278,-0.2786206896551724,-0.06120527306967982,-0.19994271438346356,0.47,0.53,219.5,-0.22355854262469044,6.7,0.09836065573770503,22.3,-0.45208845208845216,95,-0.29889298892988925,552.7,0.10517896420715855,2237.6,0.09535931074995108,79,-0.721830985915493,0.16,0.09,0.22,0.18,0.1,0.08,0.08,0.09,0.07,-0.41666666666666663,0.16,-0.20000000000000007,0.39,0.3448275862068968,0.3,0.11111111111111094,0.08,-0.33333333333333326,3.48,44,4,18,18,3,1,0.054000000000000006,0.131,0.015,0.66,0.13,0.02,0.05,0.13,0.0,0.0,0.0,0.45,0.55,0.2,0.23,0.27,0.25,0.05,0.25,0.41,0.23,0.12
0,https://www.niche.com/places-to-live/c/madison-county-ne/,B+,B,B,A minus,B,B,B,C+,B+,B+,C minus,A,"Madison County is located in Nebraska with a population of 35,080. In Madison County, most residents own their homes. Many families and young professionals live in Madison County and residents tend to be conservative.",35080,146400,690,53188,-0.3268965517241379,-0.3502824858757062,-0.15363684101650144,0.34,0.66,44.9,-0.8411743898125221,3.7,-0.39344262295081955,52.4,0.28746928746928724,37.4,-0.7239852398523985,232,-0.5360927814437113,1433.3,-0.29836498923046795,93.6,-0.6704225352112676,0.14,0.11,0.1,0.13,0.12,0.11,0.14,0.16,0.07,-0.41666666666666663,0.16,-0.20000000000000007,0.37,0.27586206896551735,0.3,0.11111111111111094,0.1,-0.16666666666666663,4.33,3,1,2,0,0,0,0.021,0.14800000000000002,0.046,0.8,0.15,0.02,0.01,0.01,0.01,0.0,0.0,0.5,0.5,0.22,0.2,0.25,0.26,0.07,0.26,0.32,0.28,0.13
0,https://www.niche.com/places-to-live/c/dyer-county-tn/,B+,A,B+,B,B+,B,C+,B+,A minus,B minus,C+,B minus,"Dyer County is located in Tennessee with a population of 37,416. In Dyer County, most residents own their homes. Many families live in Dyer County and residents tend to be conservative.",37416,103800,680,44185,-0.5227586206896552,-0.35969868173258,-0.2968986203714018,0.38,0.62,843,1.9819596745666788,0,-1.0,82.8,1.0343980343980341,121.8,-0.10110701107011077,1145.2,1.2899420115976805,3854.6,0.8869199138437438,219.3,-0.22781690140845068,0.12,0.12,0.08,0.12,0.12,0.14,0.13,0.17,0.06,-0.5,0.1,-0.5,0.29,0.0,0.39,0.4444444444444444,0.16,0.3333333333333335,4,13,5,3,5,0,0,0.038,0.184,0.009000000000000001,0.8,0.03,0.01,0.03,0.13,0.0,0.0,0.0,0.52,0.48,0.28,0.23,0.23,0.2,0.06,0.32,0.3,0.26,0.11
0,https://www.niche.com/places-to-live/c/niagara-county-ny/,B+,A minus,B minus,A,A minus,B minus,B,C minus,B minus,B,A minus,B+,"Niagara County is located in New York with a population of 210,820. In Niagara County, most residents own their homes. Many young professionals live in Niagara County and residents tend to lean conservative.",210820,125600,703,55522,-0.42252873563218396,-0.3380414312617702,-0.11649666629537103,0.29,0.71,427.5,0.5122037495578353,3.3,-0.4590163934426229,45.3,0.11302211302211296,180,0.3284132841328413,642.9,0.2855428914217155,2726,0.33444292148032106,201,-0.2922535211267606,0.1,0.1,0.08,0.12,0.11,0.14,0.16,0.19,0.1,-0.16666666666666663,0.14,-0.29999999999999993,0.33,0.13793103448275867,0.33,0.2222222222222221,0.09,-0.25,3.71,7,2,2,2,1,0,0.031,0.133,0.013999999999999999,0.85,0.03,0.01,0.02,0.07,0.01,0.0,0.0,0.51,0.49,0.22,0.19,0.21,0.28,0.09,0.26,0.3,0.26,0.18
0,https://www.niche.com/places-to-live/c/walton-county-ga/,B+,B+,B,C+,A minus,B+,B,B,B,B,B+,C minus,"Walton County is located in Georgia with a population of 91,442. In Walton County, most residents own their homes. Many families live in Walton County and residents tend to be conservative.",91442,190300,1000,61599,-0.12505747126436784,-0.05838041431261776,-0.01979536304759477,0.26,0.74,320.5,0.13371064732932436,13.4,1.19672131147541,13.4,-0.6707616707616708,83.5,-0.3837638376383764,570.8,0.14137172565486877,2730.7,0.33674368513804587,176.9,-0.377112676056338,0.13,0.12,0.08,0.12,0.13,0.14,0.12,0.15,0.08,-0.33333333333333326,0.14,-0.29999999999999993,0.29,0.0,0.36,0.33333333333333326,0.13,0.08333333333333348,4,14,3,8,3,0,0,0.032,0.12,0.018000000000000002,0.75,0.04,0.01,0.01,0.18,0.0,0.0,0.0,0.51,0.49,0.18,0.16,0.25,0.3,0.11,0.26,0.3,0.26,0.18
0,https://www.niche.com/places-to-live/c/brown-county-tx/,B+,B minus,B,B,B,B+,B,A minus,A minus,B minus,C,A minus,"Brown County is located in Texas with a population of 37,855. In Brown County, most residents own their homes. Many retirees live in Brown County and residents tend to be conservative.",37855,102500,765,48365,-0.5287356321839081,-0.2796610169491526,-0.2303836545040816,0.28,0.72,290.7,0.02829854969932799,4.2,-0.3114754098360655,105.3,1.587223587223587,37.9,-0.7202952029520295,471.8,-0.056588682263547296,2573.9,0.25998629332289025,101.1,-0.6440140845070423,0.11,0.11,0.09,0.12,0.11,0.12,0.14,0.2,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.32,0.10344827586206917,0.36,0.33333333333333326,0.13,0.08333333333333348,4,2,1,0,1,0,0,0.024,0.125,0.022000000000000002,0.72,0.22,0.01,0.02,0.04,0.0,0.0,0.0,0.51,0.49,0.23,0.24,0.24,0.23,0.07,0.29,0.34,0.24,0.12
