,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Participant 3,Participant 4,Night float system,,Participant 5,Participant 6,Participant 7,Salary compensation_Year 5,Vacation days_Year 5,Sick days_Year 5,Participant 8,Participant 9,Participant 10,Participant 11,Year 5,Year most taxing schedule And frequency per year_Year 5,Beeper or home call (Weeks/Year)_Year 5
0,https://freida.ama-assn.org/program/0400500031,,,4,4,Yes,Yes,July,No,No,http://gme.riversidecommunityhospital.com/,Not Available,"Ashish C Sinha
MD, PhD
Riverside Community Hosp
Anesthesiology Pgm
4445 Magnolia Ave
Riverside, CA 92501
Tel: (951) 788-3577
Fax:
E-mail: jennie.andrade@hcahealthcare.com","Jennie  Andrade
Riverside Community Hosp
Anesthesiology Pgm
4445 Magnolia Ave
Riverside, CA 92501
Tel:
Fax:
E-mail: jennie.andrade@hcahealthcare.com",0400500031,"Riverside Community Hosp, Anesthesiology Pgm, 4445 Magnolia Ave, Riverside, CA 92501","4445 Magnolia Ave, Riverside, CA 92501","3186 Maryland Pkwy, Las Vegas, NV 89193-8530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400521014,,,4,4,No,Yes,"June,Negotiable",Yes,No,http://www.ucdmc.ucdavis.edu/anesthesiology,Not Available,"Charandip  Sandhu
MD
UC Davis Med Ctr
PSSB Ste 1200
4150 V St
Sacramento, CA 95817
Tel: (916) 734-5028
Fax: (916) 734-7980
E-mail: cksandhu@ucdavis.edu","Emmylou  Salud
BS
UC Davis Med Ctr
PSSB Ste 1200
4150 V St
Sacramento, CA 95817
Tel: (916) 734-1574
Fax: (916) 734-2975
E-mail: bsalud@ucdavis.edu",0400521014,"UC Davis Med Ctr, PSSB Ste 1200, 4150 V St, Sacramento, CA 95817","2315 Stockton Blvd, Sacramento, CA 95817","2315 Stockton Blvd, Sacramento, CA 95817","2425 Stockton Blvd, Sacramento, CA 95817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400521006,,,3,3,Yes,Yes,"July,August,Negotiable",No,Yes,,Not Available,"Sara C Gonzalez
MD
Naval Med Ctr San Diego
Dept of Anesthesiology
34800 Bob Wilson Dr
San Diego, CA 92134
Tel: (619) 532-7270
Fax: (619) 532-8945
E-mail: sara.c.gonzalez3.mil@mail.mil","Anthony  Harrison
Naval Med Ctr San Diego
Dept of Anesthesiology
34800 Bob Wilson Dr
San Diego, CA 92134
Tel: (619) 532-7270
Fax: (619) 532-8945
E-mail: anthony.s.harrison8.civ@mail.mil",0400521006,"Naval Med Ctr San Diego, Dept of Anesthesiology, 34800 Bob Wilson Dr, San Diego, CA 92134","34800 Bob Wilson Dr, San Diego, CA 92134-5000","200 W Arbor Dr, San Diego, CA 92103-2180","3020 Children's Way, San Diego, CA 92123-4282","1200 N State St, Los Angeles, CA 90033-1084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4647 Zion Ave, San Diego, CA 92120","9350 Campus Point Dr, La Jolla, CA 92037",,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400521022,,,3,3,No,Yes,July,Yes,No,https://medschool.ucsd.edu/som/anesthesia/Pages/default.aspx,Not Available,"Benjamin  Beal
MD
UCSD Med Ctr
MC 8770
200 W Arbor Dr
San Diego, CA 92103-8770
Tel: (619) 543-5297
Fax:
E-mail: bbeal@health.ucsd.edu","Karen  Huynh
BA
UCSD Med Ctr
MC 8770
200 W Arbor Dr
San Diego, CA 92103-8770
Tel: (619) 543-5297
Fax:
E-mail: anesthesiaresidency@health.ucsd.edu",0400521022,"UCSD Med Ctr, MC 8770, 200 W Arbor Dr, San Diego, CA 92103-8770","200 W Arbor Dr, San Diego, CA 92103-2180","3020 Children's Way, San Diego, CA 92123-4282","3350 La Jolla Village Dr, San Diego, CA 92161-4223","8695 Spectrum Center Ct, San Diego, CA 92123-1489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400521023,,,4,4,No,Yes,July,Yes,No,http://www.anesthesia.ucsf.edu,Not Available,"Kristina  Sullivan
MD
UCSF Med Ctr
Rm S436 Box 0427
513 Parnassus Ave
San Francisco, CA 94143
Tel: (415) 476-3235
Fax:
E-mail: residency@anesthesia.ucsf.edu","Kristina  Sullivan
MD
UCSF Med Ctr
Rm S436 Box 0427
513 Parnassus Ave
San Francisco, CA 94143
Tel: (415) 476-3235
Fax:
E-mail: residency@anesthesia.ucsf.edu",0400521023,"UCSF Med Ctr, Rm S436 Box 0427, 513 Parnassus Ave, San Francisco, CA 94143","500 Parnassus Ave, San Francisco, CA 94143-0474","500 Parnassus Ave, San Francisco, CA 94143-0296","747 52nd St, Oakland, CA 94609-1809","4150 Clement St, San Francisco, CA 94121-1598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2425 Geary Blvd, San Francisco, CA 94115-3395","1001 Potrero Ave, San Francisco, CA 94110",,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400521025,University-based,Stanford Health Care,4,4,No,Yes,"June,July",Yes,No,http://med.stanford.edu/anesthesia/,Not Available,"Alex  Macario
MD, MBA
Stanford Univ Med Ctr
Dept of Anesthesiology H3589
300 Pasteur Dr
Stanford, CA 94305
Tel: (650) 723-7377
Fax: (650) 725-8544
E-mail: janine@stanford.edu","Janine  Roberts
Stanford Univ Med Ctr
Rm H3580
300 Pasteur Dr
Stanford, CA 94305-5117
Tel: (650) 723-7377
Fax: (650) 725-8544
E-mail: janine@stanford.edu",0400521025,"Stanford Univ Med Ctr, Dept of Anesthesiology H3589, 300 Pasteur Dr, Stanford, CA 94305","300 Pasteur Dr, Stanford, CA 94305-4007","3801 Miranda Ave, Palo Alto, CA 94304-1207","751 S Bascom Ave, San Jose, CA 95128-2180","725 Welch Rd, Palo Alto, CA 94304","Categorical and advanced positions offered. Affiliated with transitional spots at Santa Clara Valley Medical Center and Kaiser San Francisco. Annual events: Mock OSCE and mock oral board prep, Tahoe, river rafting and wellness retreats, difficult airway and regional workshops. Annual and monthly housing stipends.",24,28,28,28,No,Yes,"Yes , Codes: 1820742C0,1820040C0","Yes , Codes: 1820040A0",11/15/2020,11/2/2020 - 1/8/2021_11/2/2021 - 1/8/2022,10/21/2021,11/15/2021,Yes,196,No,No,4,No,Yes,200___,No,Greater than 245,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Not required,Yes,Yes,No,173,15,19,3,192,18,45.6,1.6 to 1,60,16,1,No,Yes,99.5,0.4,0.0,48.7,51.2,Every fourth night for 7 month(s),NGO,Every fourth night for 3 month(s),NGO,Every fourth night for 3 month(s),NGO,Every fourth night for 3 month(s),NGO,10,15%,N/A,"$68,385.00",20,20,"$71,856.00",20,20,"$77,319.00",20,20,"$81,690.00",20,20,Yes,NGO,NGO,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Not Available,When resident/fellow starts program,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Optional,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400500030,,,4,4,Yes,Yes,July,No,No,,Not Available,"Abdalhai  Alshoubi
MD
St Joseph's Med Ctr
Anesthesiology Pgm
1800 N California St
Stockton, CA 95204
Tel: (209) 547-5716
Fax:
E-mail: triana.sanchez@dignityhealth.org","Triana  Sanchez
St Joseph's Med Ctr
Anesthesiology Pgm
1800 N California St
Stockton, CA 95204
Tel: (209) 547-5716
Fax:
E-mail: triana.sanchez@dignityhealth.org",0400500030,"St Joseph's Med Ctr, Anesthesiology Pgm, 1800 N California St, Stockton, CA 95204","1800 N California St, Stockton, CA 95213","6501 Coyle Ave, Carmichael, CA 95608","9300 Valley Children's Pl, Madera, CA 93638","2425 Stockton Blvd, Sacramento, CA 95817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400511026,Community-based university affiliated,Los Angeles County-Harbor-UCLA Medical Center,4,4,No,Yes,"June,July",Yes,No,http://www.harbor-ucla.org/anesthesiology/,Not Available,"Clinton  Kakazu
MD, MBA
Los Angeles County-Harbor-UCLA Med Ctr
Box 10
1000 W Carson St
Torrance, CA 90509
Tel: (424) 306-8008
Fax: (310) 222-5252
E-mail: ckakazu@dhs.lacounty.gov","Emily A Uy
BS
Los Angeles County-Harbor-UCLA Med Ctr
Box 10
1000 W Carson St
Torrance, CA 90509-2910
Tel: (424) 306-8008
Fax: (310) 222-5252
E-mail: euy@dhs.lacounty.gov",0400511026,"Los Angeles County-Harbor-UCLA Med Ctr, Box 10, 1000 W Carson St, Torrance, CA 90509","1000 W Carson St, Torrance, CA 90509-7360","5901 E 7th St, Long Beach, CA 90822-5201","4650 Sunset Blvd, Los Angeles, CA 90027-5693",,,7,7,7,7,No,No,"Yes , Codes: 1067040C0",No,1/29/2021,11/2/2020 - 1/29/2021_11/2/2021 - 1/31/2022,10/1/2021,1/31/2022,Yes,160,No,No,3,No,Yes,215_215__,Yes,No Answer,Yes,Yes,No Answer,"Desired, with some exceptions",Yes,No,No,18,0,0,0,18,0,16.6,0.6 to 1,60,16,1.3,Yes,Yes,97.5,2.4,0.0,25.7,74.2,Once per week for week(s),0,Two times per week for 8 month(s),0,Two times per week for 8 month(s),5,Two times per week for 8 month(s),5,4,8%,N/A,"$53,032.00",20,8,"$57,602.00",20,8,"$62,412.00",20,8,"$67,256.00",20,8,No,8,Not Available,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,"Available, Not Paid By Institution","Available, Not Paid By Institution",More than 30 days of starting program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Optional,No,No,Yes,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400500028,,,4,4,No,Yes,June,Yes,No,https://www.kaweahdelta.org/GME-Residency-Programs/Anesthesiology.aspx,Not Available,"Michael  Tang
MD
Kaweah Delta Health Care District
Dept of Anesthesiology
400 W Mineral King Ave
Visalia, CA 93291-6263
Tel: (559) 624-5568
Fax: (559) 741-4845
E-mail: michtang@kdhcd.org","Aracely  Franco
Kaweah Delta Health Care District
Graduate Med Education
400 W Mineral King Ave
Visalia, CA 93291
Tel: (559) 624-6999
Fax:
E-mail: arfranco@kdhcd.org",0400500028,"Kaweah Delta Health Care District, Dept of Anesthesiology, 400 W Mineral King Ave, Visalia, CA 93291-6263","400 W Mineral King, Visalia, CA 93291","1700 Mount Vernon Ave, Bakersfield, CA 93305","9300 Valley Children's Pl, Madera, CA 93638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400721028,,,4,4,No,No,"June,July",Yes,No,http://www.medschool.ucdenver.edu/anes,Not Available,"Anthony M Oliva
MD, PhD
Univ of Colorado Denver Sch of Med
Dept of Anesthesiology AO1-8203
12631 E 17th Ave
Aurora, CO 80045
Tel: (303) 724-1758
Fax: (303) 724-1761
E-mail: kathy.riggs@ucdenver.edu","Kathy  Riggs
Univ of Colorado Denver Sch of Med
Dept of Anesthesiology AO1-8203
12631 E 17th Ave
Aurora, CO 80045
Tel: (303) 724-1765
Fax: (303) 724-1761
E-mail: kathy.riggs@ucdenver.edu",0400721028,"Univ of Colorado Denver Sch of Med, Dept of Anesthesiology AO1-8203, 12631 E 17th Ave, Aurora, CO 80045","13001 E 17th Pl, Aurora, CO 80045","12605 E 16th Ave, Aurora, CO 80045","1055 Clermont St, Denver, CO 80220-1722","777 Bannock St, Denver, CO 80204-4507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13123 E 16th Ave, Aurora, CO 80045",,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400821172,University-based,Hartford Hospital,4,4,No,Yes,July,Yes,No,https://health.uconn.edu/graduate-medical-education/?p=507,Not Available,"Jeffrey B Gross
MD
Univ of Connecticut Health Ctr
Dept of Anesthesiology MC-1127
263 Farmington Ave
Farmington, CT 06030
Tel: (860) 679-3600
Fax: (860) 679-1275
E-mail: gross@neuron.uchc.edu","Jane E Wright
MHA
Univ of Connecticut Health Ctr
Dept of Anesthesiology MC1127
263 Farmington Ave
Farmington, CT 06030-1127
Tel: (860) 679-3600
Fax: (860) 679-1275
E-mail: jawright@uchc.edu",0400821172,"Univ of Connecticut Health Ctr, Dept of Anesthesiology MC-1127, 263 Farmington Ave, Farmington, CT 06030","263 Farmington Ave, Farmington, CT 06030-1925","80 Seymour St, Hartford, CT 06102","282 Washington St, Hartford, CT 06106-3316","114 Woodland St, Hartford, CT 06105-9317","Our residents easily exceed minimum case numbers in all categories. Our graduates average over 250 peripheral nerve blocks (ultrasound guided) and over 250 epidurals (including thoracic and lumbar) during residency. We place a high priority on resident education, and residents are always relieved for conferences. All of our graduating residents have presented a poster or paper at a national meeting.",6,9,9,9,No,Yes,"Yes , Codes: 1094040C0","Yes , Codes: 1094040A0",10/15/2020,10/15/2020 - 1/31/2021_10/15/2021 - 1/31/2022,9/1/2021,10/15/2021,Yes,130,No,No,3,No,Yes,220__500_,No,226-235,Yes,No,541-600,Required,Yes,No,No,85,0,8,0,93,0,15.2,2.6 to 1,54,24,1.5,Yes,,36.8,17.2,45.9,35.7,64.2,Every fifth night for 12 month(s),0,Every fifth night for 12 month(s),0,Every fifth night for 12 month(s),0,Every fifth night for 12 month(s),Not Available,4,NGO,N/A,"$60,490.00",15,NGO,"$62,200.00",15,NGO,"$64,600.00",20,NGO,"$67,900.00",20,NGO,Yes,15,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Optional,No,Yes,Yes,"263 Farmington Ave, Farmington, CT 06030-3802",,No,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0400821030,University-based,Yale-New Haven Hospital,4,4,No,Yes,"July,Negotiable",Yes,No,https://medicine.yale.edu/anesthesiology/,Not Available,"Robert R Gaiser
MD
Yale-New Haven Med Ctr
Dept of Anesthesiology
20 York St
New Haven, CT 06510
Tel: (203) 785-2802
Fax: (203) 785-6664
E-mail: robert.gaiser@yale.edu","Christine  Baer
Yale-New Haven Med Ctr
Dept of Anesthesiology
20 York St
New Haven, CT 06510
Tel: (203) 785-2802
Fax: (203) 785-6664
E-mail: anesthesiaresidency@yale.edu",0400821030,"Yale-New Haven Med Ctr, Dept of Anesthesiology, 20 York St, New Haven, CT 06510","20 York St, New Haven, CT 06504-3316","950 Campbell Ave, West Haven, CT 06516-2700",,,,22,22,22,22,No,Yes,"Yes , Codes: 1089040C0,1089040R0","Yes , Codes: 1089040A0",1/15/2021,-_-,10/1/2021,1/15/2022,Yes,220,No,No,3,No,Yes,200___,No,226-235,"No, require USMLE scores for all applicants",No Answer,No Answer,Not required,Yes,Yes,Yes,84,0,0,0,84,0,48.8,0.9 to 1,60,28,2,Yes,Yes,85.5,13.0,1.4,48.1,51.8,Every eleventh night or more for 8 week(s),0,Every fifth night for 7 month(s),0,Every third night for 1 month(s),Not Available,Every third night for 1 month(s),Not Available,3,NGO,N/A,"$69,209.00",15,10,"$72,670.00",20,10,"$76,303.00",20,10,"$80,118.00",20,10,Yes,42,NGO,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Fully Paid by Institution,Fully Paid by Institution,Not Available,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Optional,No,Yes,No,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0401021032,,,4,4,Yes,Yes,"June,July",Yes,No,http://anesthesiology.georgetown.edu/,Not Available,"Brian S Freeman
MD
MedStar Georgetown Univ Hosp
Bldg CCC Lower Level Rm CL-60
3800 Reservoir Rd NW
Washington, DC 20007
Tel: (202) 444-5226
Fax: (202) 444-8854
E-mail: bsf103@gunet.georgetown.edu","Garra L Appling
MedStar Georgetown Univ Hosp
Bldg CCC Lower Level Rm CL-60
3800 Reservoir Rd NW
Washington, DC 20007
Tel: (202) 444-8556
Fax: (202) 444-8854
E-mail: garra.l.appling@medstar.net",0401021032,"MedStar Georgetown Univ Hosp, Bldg CCC Lower Level Rm CL-60, 3800 Reservoir Rd NW, Washington, DC 20007","10980 Grantchester Way, Columbia, MD 21044","3800 Reservoir Rd NW, Washington, DC 20007","110 Irving St NW, Washington, DC 20010","111 Michigan Ave NW, Washington, DC 20010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7300 Hanover Dr, Greenbelt, MD 20770",,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0401021033,,,4,4,No,Yes,July,Yes,No,https://smhs.gwu.edu/anesthesiology/,Not Available,"Anna K Hindle
MD
George Washington Univ Hosp
Rm G2092
900 23rd St NW
Washington, DC 20037
Tel: (202) 994-7903
Fax: (202) 715-4759
E-mail: ilr1@gwu.edu","Inga  Ricks
George Washington Univ Hosp
Rm 325B
2300 Eye St NW
Washington, DC 20037
Tel: (202) 994-7903
Fax: (202) 715-4759
E-mail: ilr1@gwu.edu",0401021033,"George Washington Univ Hosp, Rm G2092, 900 23rd St NW, Washington, DC 20037","2300 Eye St NW, Washington, DC 20037-4799","900 23rd St NW, Washington, DC 20037","50 Irving St NW, Washington, DC 20422-0269","111 Michigan Ave NW, Washington, DC 20010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0401100211,Community-based,Oak Hill Hospital,3,3,No,No,"June,July",Yes,No,http://www.oakhillhospital.com,Not Available,"Jeffrey  Huang
MD
Oak Hill Hosp
Anesthesiology Pgm
11375 Cortez Blvd
Brooksville, FL 34613
Tel: (352) 597-3072
Fax: (352) 597-6173
E-mail: ohhanesprg@hcahealthcare.com","Lisa  Stoessel
BS
Oak Hill Hosp
Anesthesiology Pgm
11375 Cortez Blvd
Brooksville, FL 34613
Tel: (352) 592-2757
Fax: (352) 597-6173
E-mail: lisa.stoessel@hcahealthcare.com",0401100211,"Oak Hill Hosp, Anesthesiology Pgm, 11375 Cortez Blvd, Brooksville, FL 34613","3031 Rocky Dr W, Tampa, FL 33607","11375 Cortez Blvd, Brooksville, FL 34613","501 Sixth Ave S, St Petersburg, FL 33701","14000 Fivay Rd, Hudson, FL 34667",,6,6,6,,"Yes  , 1 year(s)",No,No,"Yes , Codes: 1662040A0",,-_10/5/2020 - 12/28/2020,9/1/2020,12/31/2020,Yes,80,No,No,3,No,Yes,215_229_494_507,Yes,No Answer,Yes,Yes,No Answer,Required,Yes,No,No,28,0,0,0,28,0,21.4,1.5 to 1,55,24,1.5,No,Yes,,,,,,Every sixth night for 11 month(s),NGO,Every sixth night for 11 month(s),NGO,Every sixth night for 5 month(s),NGO,,,5,NGO,N/A,,,,"$55,456.00",15,Not Available,"$57,162.00",15,Not Available,"$59,232.00",15,Not Available,No,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Not available,No,No,Yes,,,,,,,,,,,,,,,,,
