,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Asian,Two or more races,Other race,American Indian or Alaska native,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/wilkes-county-nc/,B+,B,B minus,B+,B minus,C+,B,A minus,C+,A minus,C+,"Wilkes County is located in North Carolina with a population of 68,469. In Wilkes County, most residents own their homes. Many retirees live in Wilkes County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.11,0.1,0.07,0.11,0.11,0.14,0.15,0.21,0.04,-0.6666666666666666,0.11,-0.45000000000000007,0.33,0.13793103448275867,0.32,0.18518518518518512,0.2,0.6666666666666667,,,6,2,2,1,0,0.031,0.177,0.027999999999999997,0.87,0.04,0.07,0.01,0.01,0.0,0.0,0.0,0.51,0.49,0.3,0.21,0.24,0.2,0.05,0.3,0.36,0.24,0.1
0,https://www.niche.com/places-to-live/c/miller-county-mo/,B+,B+,B+,B+,C,B minus,B minus,A minus,B minus,A minus,C,"Miller County is located in Missouri with a population of 25,201. In Miller County, most residents own their homes. Many families live in Miller County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.13,0.1,0.08,0.12,0.11,0.13,0.14,0.19,0.07,-0.41666666666666663,0.13,-0.35,0.27,-0.06896551724137923,0.41,0.5185185185185184,0.13,0.08333333333333348,,,,,,,,0.03,0.168,0.008,0.95,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.51,0.49,0.25,0.24,0.24,0.21,0.06,0.28,0.36,0.26,0.1
0,https://www.niche.com/places-to-live/c/drew-county-ar/,C minus,B,C+,B minus,A minus,B,B,A,C,C+,B,"Drew County is located in Arkansas with a population of 18,417. In Drew County, most residents own their homes. Many young professionals live in Drew County and residents tend to be conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.11,0.11,0.15,0.12,0.11,0.11,0.13,0.17,0.07,-0.41666666666666663,0.15,-0.2500000000000001,0.29,0.0,0.35,0.29629629629629606,0.13,0.08333333333333348,,,,,,,,0.022000000000000002,0.184,0.008,0.66,0.29,0.03,0.0,0.01,0.0,0.0,0.0,0.51,0.49,0.31,0.18,0.19,0.27,0.05,0.34,0.3,0.23,0.14
0,https://www.niche.com/places-to-live/c/yellowstone-county-mt/,B,C+,A minus,B,B minus,B,B minus,C minus,A minus,B+,A minus,"Yellowstone County is located in Montana with a population of 159,008. In Yellowstone County, most residents own their homes. Many families and young professionals live in Yellowstone County and residents tend to be conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.13,0.11,0.08,0.14,0.13,0.12,0.13,0.17,0.1,-0.16666666666666663,0.22,0.09999999999999987,0.32,0.10344827586206917,0.3,0.11111111111111094,0.06,-0.5,,,0,3,1,0,1,0.022000000000000002,0.09699999999999999,0.009000000000000001,0.86,0.0,0.06,0.01,0.03,0.0,0.04,0.0,0.51,0.49,0.18,0.18,0.24,0.28,0.11,0.24,0.29,0.28,0.19
0,https://www.niche.com/places-to-live/c/iron-county-ut/,B+,C+,B,B+,B minus,B+,C+,C,A,B+,B+,"Iron County is located in Utah with a population of 51,213. In Iron County, most residents own their homes. Many families and young professionals live in Iron County and residents tend to be conservative.",,,,,,,,0.36,0.64,,,,,,,,,,,,,,,0.17,0.12,0.15,0.13,0.11,0.09,0.1,0.13,0.1,-0.16666666666666663,0.2,0.0,0.4,0.3793103448275863,0.24,-0.11111111111111116,0.07,-0.41666666666666663,,,1,0,0,0,1,0.027999999999999997,0.17,0.024,0.86,0.01,0.09,0.01,0.02,0.0,0.02,0.0,0.5,0.5,0.22,0.23,0.23,0.26,0.06,0.36,0.29,0.23,0.13
0,https://www.niche.com/places-to-live/c/sac-county-ia/,C+,A minus,B,B minus,C,B+,C+,A,B,C,B+,"Sac County is located in Iowa with a population of 9,802. In Sac County, most residents own their homes. Many retirees live in Sac County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.12,0.11,0.07,0.1,0.1,0.12,0.16,0.23,0.06,-0.5,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.37,0.37037037037037024,0.07,-0.41666666666666663,,,,,,,,0.017,0.09699999999999999,0.009000000000000001,0.95,0.01,0.03,0.0,0.01,0.0,0.0,0.0,0.51,0.49,0.19,0.19,0.26,0.28,0.08,0.24,0.31,0.3,0.15
0,https://www.niche.com/places-to-live/c/labette-county-ks/,B+,B,C+,B+,B minus,B minus,B minus,A minus,C,B minus,A,"Labette County is located in Kansas with a population of 20,119. In Labette County, most residents own their homes. Many young professionals live in Labette County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.13,0.11,0.07,0.12,0.11,0.13,0.15,0.18,0.06,-0.5,0.12,-0.4,0.39,0.3448275862068968,0.32,0.18518518518518512,0.1,-0.16666666666666663,,,,,,,,0.021,0.183,0.002,0.85,0.05,0.05,0.0,0.04,0.0,0.01,0.0,0.51,0.49,0.26,0.22,0.26,0.21,0.04,0.28,0.37,0.25,0.1
0,https://www.niche.com/places-to-live/c/iowa-county-ia/,A minus,A minus,B+,B,C,B+,C+,A minus,B minus,C+,B minus,"Iowa County is located in Iowa with a population of 16,189. In Iowa County, most residents own their homes. Many young professionals and retirees live in Iowa County and residents tend to be conservative.",,,,,,,,0.2,0.8,,,,,,,,,,,,,,,0.12,0.11,0.07,0.11,0.12,0.13,0.15,0.18,0.04,-0.6666666666666666,0.14,-0.29999999999999993,0.38,0.3103448275862071,0.37,0.37037037037037024,0.06,-0.5,,,1,1,0,0,0,0.02,0.087,0.005,0.95,0.01,0.03,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.17,0.17,0.27,0.3,0.09,0.23,0.29,0.31,0.17
0,https://www.niche.com/places-to-live/c/henry-county-tn/,B,B,B,B,B minus,C+,B,A minus,C+,B,B,"Henry County is located in Tennessee with a population of 32,284. In Henry County, most residents own their homes. Many retirees live in Henry County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.11,0.1,0.07,0.1,0.11,0.13,0.15,0.23,0.07,-0.41666666666666663,0.09,-0.55,0.24,-0.1724137931034483,0.46,0.7037037037037037,0.14,0.16666666666666674,,,2,10,19,2,3,0.024,0.201,0.004,0.87,0.08,0.03,0.0,0.01,0.0,0.0,0.0,0.52,0.48,0.32,0.23,0.21,0.18,0.05,0.31,0.37,0.21,0.11
0,https://www.niche.com/places-to-live/c/osage-county-ok/,C+,B,B minus,B minus,A,B minus,B,A minus,B minus,C+,C+,"Osage County is located in Oklahoma with a population of 47,226. In Osage County, most residents own their homes. Many retirees live in Osage County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.11,0.11,0.08,0.11,0.12,0.13,0.15,0.19,0.05,-0.5833333333333333,0.13,-0.35,0.32,0.10344827586206917,0.38,0.40740740740740744,0.12,0.0,,,0,0,2,0,0,0.033,0.157,0.004,0.63,0.11,0.04,0.0,0.09,0.0,0.12,0.0,0.5,0.5,0.25,0.21,0.24,0.24,0.06,0.28,0.32,0.25,0.15
0,https://www.niche.com/places-to-live/c/union-county-il/,B minus,B+,B,B minus,C+,B,A minus,A minus,B minus,B minus,B minus,"Union County is located in Illinois with a population of 16,968. In Union County, most residents own their homes. Many families, young professionals, and retirees live in Union County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.11,0.1,0.07,0.12,0.12,0.13,0.15,0.2,0.07,-0.41666666666666663,0.15,-0.2500000000000001,0.31,0.06896551724137945,0.35,0.29629629629629606,0.12,0.0,,,0,1,1,1,0,0.035,0.18,0.015,0.91,0.02,0.05,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.25,0.19,0.25,0.25,0.05,0.28,0.31,0.28,0.13
0,https://www.niche.com/places-to-live/c/attala-county-ms/,B,B+,C,B,A minus,C minus,B,A,B minus,C+,C+,"Attala County is located in Mississippi with a population of 18,437. In Attala County, most residents own their homes. Many retirees live in Attala County and residents tend to lean conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.13,0.13,0.08,0.11,0.11,0.13,0.13,0.19,0.05,-0.5833333333333333,0.09,-0.55,0.31,0.06896551724137945,0.32,0.18518518518518512,0.22,0.8333333333333335,,,1,5,0,2,0,0.054000000000000006,0.265,0.004,0.54,0.42,0.02,0.0,0.02,0.0,0.0,0.0,0.53,0.47,0.34,0.26,0.17,0.2,0.04,0.41,0.32,0.17,0.1
0,https://www.niche.com/places-to-live/c/franklin-county-tx/,B+,B,C,B,B,C+,B,B+,C minus,C,C+,"Franklin County is located in Texas with a population of 10,716. In Franklin County, most residents own their homes. Many retirees live in Franklin County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.12,0.12,0.08,0.1,0.1,0.12,0.14,0.22,0.07,-0.41666666666666663,0.19,-0.050000000000000044,0.37,0.27586206896551735,0.28,0.03703703703703698,0.09,-0.25,,,,,,,,0.039,0.08900000000000001,0.043,0.79,0.04,0.14,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.18,0.23,0.23,0.27,0.09,0.23,0.36,0.26,0.14
0,https://www.niche.com/places-to-live/c/red-willow-county-ne/,B minus,B+,B,B minus,C+,B minus,unavailable,A minus,B,C,A minus,"Red Willow County is located in Nebraska with a population of 10,768. In Red Willow County, most residents own their homes. Many retirees live in Red Willow County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.11,0.12,0.09,0.11,0.12,0.11,0.15,0.2,0.07,-0.41666666666666663,0.12,-0.4,0.41,0.4137931034482758,0.33,0.2222222222222221,0.07,-0.41666666666666663,,,,,,,,0.021,0.115,0.006,0.92,0.01,0.05,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.24,0.24,0.24,0.21,0.08,0.32,0.3,0.26,0.12
0,https://www.niche.com/places-to-live/c/pittsylvania-county-va/,B+,B+,C,B,B+,C+,A minus,A minus,C+,C+,C+,"Pittsylvania County is located in Virginia with a population of 61,256. In Pittsylvania County, most residents own their homes. Many retirees live in Pittsylvania County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.1,0.09,0.07,0.1,0.11,0.15,0.16,0.22,0.05,-0.5833333333333333,0.1,-0.5,0.33,0.13793103448275867,0.35,0.29629629629629606,0.17,0.41666666666666674,,,1,17,42,7,0,0.034,0.159,0.011000000000000001,0.74,0.2,0.03,0.0,0.03,0.0,0.0,0.0,0.51,0.49,0.25,0.22,0.25,0.23,0.05,0.3,0.35,0.24,0.11
0,https://www.niche.com/places-to-live/c/cassia-county-id/,B minus,B minus,B,B,B+,A minus,B+,C+,B+,B,A minus,"Cassia County is located in Idaho with a population of 23,690. In Cassia County, most residents own their homes. Many families live in Cassia County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.17,0.15,0.09,0.12,0.12,0.1,0.11,0.14,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.35,0.2068965517241379,0.3,0.11111111111111094,0.16,0.3333333333333335,,,,,,,,0.018000000000000002,0.14,0.08,0.7,0.0,0.27,0.01,0.01,0.0,0.01,0.0,0.49,0.51,0.2,0.2,0.31,0.23,0.06,0.31,0.31,0.27,0.1
0,https://www.niche.com/places-to-live/c/russell-county-al/,C+,C+,B,B,A,C+,B+,B+,B minus,B,C,"Russell County is located in Alabama with a population of 57,952. In Russell County, most residents own their homes. Many families live in Russell County and residents tend to have moderate political views.",,,,,,,,0.4,0.6,,,,,,,,,,,,,,,0.15,0.1,0.08,0.15,0.13,0.13,0.13,0.14,0.06,-0.5,0.11,-0.45000000000000007,0.35,0.2068965517241379,0.31,0.14814814814814814,0.16,0.3333333333333335,,,0,1,0,0,0,0.037000000000000005,0.203,0.021,0.46,0.43,0.05,0.01,0.03,0.01,0.0,0.0,0.52,0.48,0.32,0.2,0.23,0.18,0.07,0.32,0.32,0.23,0.13
0,https://www.niche.com/places-to-live/c/windsor-county-vt/,B,C,B+,B+,C,C,D+,C,A,A,B+,"Windsor County is located in Vermont with a population of 55,275. In Windsor County, most residents own their homes. Many retirees live in Windsor County and residents tend to be liberal.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.09,0.09,0.07,0.11,0.11,0.14,0.17,0.23,0.17,0.41666666666666674,0.21,0.04999999999999982,0.26,-0.10344827586206884,0.29,0.07407407407407396,0.07,-0.41666666666666663,,,1,1,0,0,0,0.024,0.09,0.018000000000000002,0.95,0.01,0.02,0.01,0.02,0.0,0.0,0.0,0.51,0.49,0.19,0.18,0.23,0.29,0.11,0.23,0.31,0.27,0.19
0,https://www.niche.com/places-to-live/c/wilcox-county-ga/,B,B,C,B minus,A minus,B+,A minus,A,C,C+,C,"Wilcox County is located in Georgia with a population of 8,824. In Wilcox County, most residents own their homes. Residents of Wilcox County tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.11,0.08,0.09,0.14,0.15,0.13,0.13,0.17,0.06,-0.5,0.06,-0.7,0.24,-0.1724137931034483,0.46,0.7037037037037037,0.18,0.5,,,,,,,,0.036000000000000004,0.242,0.03,0.59,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.35,0.22,0.16,0.24,0.03,0.36,0.32,0.23,0.09
0,https://www.niche.com/places-to-live/c/antrim-county-mi/,B minus,B,B+,B,C,B+,C minus,B+,C+,A minus,B minus,"Antrim County is located in Michigan with a population of 23,206. In Antrim County, most residents own their homes. Many retirees live in Antrim County and residents tend to be conservative.",,,,,,,,0.13,0.87,,,,,,,,,,,,,,,0.09,0.09,0.06,0.09,0.09,0.13,0.18,0.27,0.11,-0.08333333333333326,0.18,-0.10000000000000009,0.31,0.06896551724137945,0.32,0.18518518518518512,0.08,-0.33333333333333326,,,,,,,,0.021,0.109,0.008,0.95,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.5,0.5,0.19,0.2,0.27,0.26,0.08,0.28,0.33,0.25,0.14
0,https://www.niche.com/places-to-live/c/socorro-county-nm/,C minus,B,B minus,C+,A,B,A minus,B minus,C+,B,A,"Socorro County is located in New Mexico with a population of 16,858. In Socorro County, most residents own their homes. Residents of Socorro County tend to lean liberal.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.12,0.11,0.12,0.11,0.1,0.12,0.14,0.19,0.1,-0.16666666666666663,0.12,-0.4,0.22,-0.2413793103448275,0.37,0.37037037037037024,0.18,0.5,,,0,1,0,0,0,0.021,0.295,0.042,0.34,0.01,0.5,0.03,0.02,0.0,0.1,0.0,0.48,0.52,0.31,0.23,0.19,0.22,0.05,0.47,0.23,0.2,0.09
0,https://www.niche.com/places-to-live/c/pulaski-county-va/,B minus,B,C+,B minus,C+,B,B,A minus,B,B+,B minus,"Pulaski County is located in Virginia with a population of 34,182. In Pulaski County, most residents own their homes. Many retirees live in Pulaski County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.09,0.09,0.07,0.11,0.11,0.15,0.15,0.23,0.08,-0.33333333333333326,0.12,-0.4,0.34,0.1724137931034484,0.33,0.2222222222222221,0.13,0.08333333333333348,,,0,8,7,2,0,0.035,0.146,0.008,0.91,0.04,0.02,0.01,0.02,0.0,0.0,0.0,0.5,0.5,0.23,0.17,0.29,0.25,0.06,0.28,0.32,0.27,0.13
0,https://www.niche.com/places-to-live/c/miller-county-ar/,C+,B minus,B,B,A minus,B minus,B,A minus,C+,B minus,B+,"Miller County is located in Arkansas with a population of 43,572. In Miller County, most residents own their homes. Many families live in Miller County and residents tend to be conservative.",,,,,,,,0.35,0.65,,,,,,,,,,,,,,,0.13,0.11,0.08,0.13,0.12,0.13,0.13,0.16,0.05,-0.5833333333333333,0.12,-0.4,0.34,0.1724137931034484,0.35,0.29629629629629606,0.14,0.16666666666666674,,,,,,,,0.04,0.198,0.012,0.68,0.25,0.03,0.0,0.02,0.0,0.01,0.0,0.51,0.49,0.31,0.2,0.2,0.23,0.06,0.33,0.3,0.24,0.13
0,https://www.niche.com/places-to-live/c/pierce-county-ga/,A+,A minus,C,B+,B minus,B minus,B+,A minus,C+,C,C+,"Pierce County is located in Georgia with a population of 19,250. In Pierce County, most residents own their homes. Many families live in Pierce County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.14,0.11,0.08,0.11,0.13,0.15,0.12,0.17,0.06,-0.5,0.07,-0.6499999999999999,0.28,-0.0344827586206895,0.43,0.5925925925925926,0.17,0.41666666666666674,,,,,,,,0.035,0.218,0.019,0.84,0.09,0.05,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.31,0.21,0.24,0.2,0.05,0.34,0.36,0.2,0.1
0,https://www.niche.com/places-to-live/c/conejos-county-co/,B+,B,B minus,B,A minus,B minus,B minus,B minus,B minus,B minus,B minus,"Conejos County is located in Colorado with a population of 8,128. In Conejos County, most residents own their homes. Many young professionals live in Conejos County and residents tend to have moderate political views.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.13,0.13,0.08,0.1,0.11,0.11,0.14,0.19,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.33,0.13793103448275867,0.34,0.2592592592592593,0.12,0.0,,,,,,,,0.057,0.21899999999999997,0.009000000000000001,0.45,0.0,0.52,0.0,0.01,0.0,0.01,0.0,0.5,0.5,0.34,0.25,0.24,0.15,0.03,0.38,0.33,0.22,0.08
0,https://www.niche.com/places-to-live/c/buchanan-county-va/,C minus,B minus,C,C minus,C,D+,B,A,B minus,C+,C+,"Buchanan County is located in Virginia with a population of 21,788. In Buchanan County, most residents own their homes. Many retirees live in Buchanan County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.09,0.09,0.07,0.11,0.11,0.15,0.16,0.21,0.05,-0.5833333333333333,0.07,-0.6499999999999999,0.23,-0.2068965517241378,0.35,0.29629629629629606,0.3,1.5,,,1,1,1,0,0,0.027999999999999997,0.281,0.008,0.95,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.41,0.22,0.2,0.15,0.02,0.42,0.32,0.19,0.07
0,https://www.niche.com/places-to-live/c/lake-county-ca/,C,D minus,B,C,A minus,C minus,A minus,C minus,A minus,A,B minus,"Lake County is located in California with a population of 64,195. In Lake County, most residents own their homes. Many retirees live in Lake County and residents tend to lean liberal.",,,,,,,,0.34,0.66,,,,,,,,,,,,,,,0.12,0.09,0.07,0.11,0.11,0.12,0.16,0.22,0.05,-0.5833333333333333,0.1,-0.5,0.4,0.3793103448275863,0.31,0.14814814814814814,0.14,0.16666666666666674,,,1,0,1,0,2,0.045,0.185,0.046,0.71,0.02,0.21,0.01,0.03,0.0,0.03,0.0,0.5,0.5,0.26,0.23,0.21,0.23,0.08,0.3,0.34,0.21,0.14
0,https://www.niche.com/places-to-live/c/gem-county-id/,C,C minus,B minus,C,B minus,B+,B,C,B minus,A minus,C,"Gem County is located in Idaho with a population of 17,331. In Gem County, most residents own their homes. Many retirees live in Gem County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.1,0.13,0.08,0.1,0.09,0.13,0.15,0.21,0.05,-0.5833333333333333,0.12,-0.4,0.33,0.13793103448275867,0.37,0.37037037037037024,0.12,0.0,,,,,,,,0.016,0.17,0.023,0.88,0.0,0.08,0.01,0.02,0.0,0.01,0.0,0.5,0.5,0.27,0.23,0.27,0.19,0.04,0.35,0.34,0.21,0.1
0,https://www.niche.com/places-to-live/c/trinity-county-ca/,B,D minus,B minus,C minus,B minus,C minus,A,C minus,C+,B+,A minus,"Trinity County is located in California with a population of 12,700. In Trinity County, most residents own their homes. Many retirees live in Trinity County and residents tend to lean conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.1,0.07,0.05,0.08,0.11,0.13,0.19,0.27,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.38,0.3103448275862071,0.35,0.29629629629629606,0.08,-0.33333333333333326,,,,,,,,0.040999999999999995,0.185,0.025,0.82,0.01,0.07,0.02,0.02,0.0,0.05,0.0,0.49,0.51,0.32,0.22,0.23,0.18,0.05,0.33,0.33,0.21,0.12
0,https://www.niche.com/places-to-live/c/oglala-lakota-county-sd/,D minus,B minus,C minus,C minus,C,C minus,A,A,C minus,C minus,A,"Oglala Lakota County is located in South Dakota with a population of 14,335. In Oglala Lakota County, most residents own their homes. Many families live in Oglala Lakota County and residents tend to be liberal.",,,,,,,,0.5,0.5,,,,,,,,,,,,,,,0.21,0.16,0.12,0.15,0.11,0.1,0.08,0.07,0.03,-0.75,0.07,-0.6499999999999999,0.36,0.24137931034482762,0.28,0.03703703703703698,0.26,1.166666666666667,,,,,,,,0.081,0.46,0.002,0.04,0.0,0.04,0.0,0.01,0.0,0.9,0.0,0.51,0.49,0.4,0.23,0.2,0.15,0.03,0.5,0.29,0.16,0.05
0,https://www.niche.com/places-to-live/c/todd-county-ky/,D,C+,C minus,C minus,B minus,C+,B minus,A minus,C minus,C,B minus,"Todd County is located in Kentucky with a population of 12,316. In Todd County, most residents own their homes. Many families live in Todd County and residents tend to be conservative.",,,,,,,,0.33,0.67,,,,,,,,,,,,,,,0.14,0.13,0.07,0.13,0.12,0.13,0.13,0.16,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.24,-0.1724137931034483,0.4,0.4814814814814814,0.23,0.9166666666666667,,,,,,,,0.04,0.19,0.02,0.86,0.08,0.04,0.0,0.02,0.01,0.0,0.0,0.51,0.49,0.29,0.22,0.24,0.21,0.04,0.32,0.33,0.25,0.1
0,https://www.niche.com/places-to-live/c/jackson-county-tn/,C+,B,C,C minus,C,A minus,B minus,A minus,C,C,D,"Jackson County is located in Tennessee with a population of 11,682. In Jackson County, most residents own their homes. Many retirees live in Jackson County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.09,0.09,0.07,0.1,0.12,0.14,0.17,0.22,0.03,-0.75,0.08,-0.6000000000000001,0.23,-0.2068965517241378,0.45,0.6666666666666665,0.22,0.8333333333333335,,,0,0,1,1,0,0.034,0.192,0.006,0.95,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.37,0.23,0.2,0.16,0.04,0.35,0.39,0.19,0.08
0,https://www.niche.com/places-to-live/c/northampton-county-nc/,D minus,D+,C,C minus,A minus,B,B,B+,C+,B minus,C+,"Northampton County is located in North Carolina with a population of 19,946. In Northampton County, most residents own their homes. Many retirees live in Northampton County and residents tend to be liberal.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.09,0.08,0.07,0.1,0.1,0.13,0.17,0.25,0.05,-0.5833333333333333,0.09,-0.55,0.28,-0.0344827586206895,0.38,0.40740740740740744,0.2,0.6666666666666667,,,0,1,2,0,0,0.031,0.20600000000000002,0.011000000000000001,0.39,0.56,0.02,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.35,0.25,0.2,0.17,0.03,0.35,0.36,0.2,0.09
0,https://www.niche.com/places-to-live/c/columbia-county-or/,C,D+,B+,C,B minus,C+,B,C minus,B+,A,C,"Columbia County is located in Oregon with a population of 51,375. In Columbia County, most residents own their homes. Many families live in Columbia County and residents tend to lean conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.12,0.09,0.07,0.11,0.12,0.14,0.16,0.18,0.06,-0.5,0.12,-0.4,0.39,0.3448275862068968,0.34,0.2592592592592593,0.09,-0.25,,,0,0,1,0,0,0.037000000000000005,0.11599999999999999,0.012,0.89,0.0,0.05,0.01,0.04,0.0,0.01,0.0,0.5,0.5,0.17,0.19,0.22,0.32,0.11,0.26,0.28,0.26,0.2
0,https://www.niche.com/places-to-live/c/macon-county-ga/,D minus,C minus,C,C minus,A minus,C minus,A minus,A minus,C,B,C,"Macon County is located in Georgia with a population of 13,305. In Macon County, most residents own their homes. Residents of Macon County tend to be liberal.",,,,,,,,0.36,0.64,,,,,,,,,,,,,,,0.1,0.09,0.09,0.15,0.13,0.13,0.14,0.17,0.03,-0.75,0.05,-0.75,0.3,0.034482758620689724,0.35,0.29629629629629606,0.26,1.166666666666667,,,0,2,2,0,0,0.065,0.252,0.012,0.32,0.61,0.04,0.0,0.01,0.01,0.0,0.0,0.45,0.55,0.39,0.25,0.21,0.13,0.03,0.37,0.34,0.2,0.09
0,https://www.niche.com/places-to-live/c/coahoma-county-ms/,D+,C minus,C,C minus,B,D minus,B+,A minus,C,C,B+,"Coahoma County is located in Mississippi with a population of 23,255. In Coahoma County, most residents own their homes. Many families live in Coahoma County and residents tend to be liberal.",,,,,,,,0.49,0.51,,,,,,,,,,,,,,,0.16,0.12,0.11,0.12,0.11,0.11,0.13,0.15,0.06,-0.5,0.1,-0.5,0.38,0.3103448275862071,0.25,-0.07407407407407418,0.2,0.6666666666666667,,,0,2,0,0,0,0.08199999999999999,0.345,0.002,0.21,0.78,0.0,0.0,0.01,0.0,0.0,0.0,0.54,0.46,0.46,0.21,0.15,0.15,0.04,0.43,0.33,0.16,0.09
0,https://www.niche.com/places-to-live/c/san-benito-county-ca/,B minus,D minus,B,C+,A minus,C+,A+,D minus,B minus,A,C,"San Benito County is located in California with a population of 60,376. In San Benito County, most residents own their homes. Many families live in San Benito County and residents tend to lean liberal.",,,,,,,,0.36,0.64,,,,,,,,,,,,,,,0.13,0.13,0.1,0.13,0.13,0.13,0.12,0.12,0.06,-0.5,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.25,-0.07407407407407418,0.2,0.6666666666666667,,,0,0,1,0,0,0.047,0.084,0.11,0.34,0.01,0.6,0.03,0.02,0.0,0.0,0.0,0.5,0.5,0.1,0.13,0.2,0.36,0.21,0.24,0.27,0.24,0.25
0,https://www.niche.com/places-to-live/c/shoshone-county-id/,C+,C minus,B,C minus,C+,C,C,C+,B+,A minus,A minus,"Shoshone County is located in Idaho with a population of 12,609. In Shoshone County, most residents own their homes. Many retirees live in Shoshone County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.12,0.08,0.07,0.1,0.11,0.13,0.17,0.22,0.04,-0.6666666666666666,0.07,-0.6499999999999999,0.38,0.3103448275862071,0.37,0.37037037037037024,0.14,0.16666666666666674,,,,,,,,0.044000000000000004,0.192,0.006,0.91,0.0,0.04,0.0,0.02,0.0,0.03,0.0,0.5,0.5,0.28,0.28,0.23,0.17,0.04,0.37,0.33,0.19,0.11
