,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Asian,Two or more races,Other race,American Indian or Alaska native,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/tioga-county-pa/,C+,C+,B,C+,C,C+,C+,B,B,A minus,B,"Tioga County is located in Pennsylvania with a population of 40,944. In Tioga County, most residents own their homes. Many retirees live in Tioga County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.11,0.09,0.09,0.11,0.11,0.13,0.15,0.21,0.07,-0.41666666666666663,0.12,-0.4,0.26,-0.10344827586206884,0.45,0.6666666666666665,0.1,-0.16666666666666663,,,,,,,,0.028999999999999998,0.132,0.004,0.96,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.23,0.21,0.25,0.25,0.05,0.31,0.32,0.23,0.13
0,https://www.niche.com/places-to-live/c/gooding-county-id/,C minus,C,B,C+,A minus,B,B+,C+,B minus,B+,B,"Gooding County is located in Idaho with a population of 15,148. In Gooding County, most residents own their homes. Many families live in Gooding County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.16,0.12,0.08,0.11,0.11,0.12,0.13,0.17,0.06,-0.5,0.11,-0.45000000000000007,0.27,-0.06896551724137923,0.35,0.29629629629629606,0.21,0.75,,,1,0,1,0,0,0.035,0.162,0.099,0.68,0.0,0.29,0.01,0.02,0.0,0.0,0.0,0.49,0.51,0.21,0.27,0.26,0.2,0.06,0.28,0.35,0.24,0.13
0,https://www.niche.com/places-to-live/c/sullivan-county-mo/,C+,B,C minus,C,B,C+,B minus,A,C,D+,B,"Sullivan County is located in Missouri with a population of 6,247. In Sullivan County, most residents own their homes. Many families and retirees live in Sullivan County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.12,0.11,0.08,0.1,0.13,0.13,0.14,0.2,0.05,-0.5833333333333333,0.07,-0.6499999999999999,0.22,-0.2413793103448275,0.5,0.8518518518518516,0.16,0.3333333333333335,,,0,1,0,0,0,0.011000000000000001,0.163,0.042,0.77,0.02,0.18,0.0,0.01,0.0,0.01,0.0,0.51,0.49,0.25,0.25,0.25,0.21,0.04,0.32,0.34,0.26,0.08
0,https://www.niche.com/places-to-live/c/yuma-county-co/,B minus,B minus,B,C,B+,B,B minus,C,B,D minus,B+,"Yuma County is located in Colorado with a population of 10,003. In Yuma County, most residents own their homes. Many families and young professionals live in Yuma County and residents tend to be conservative.",,,,,,,,0.33,0.67,,,,,,,,,,,,,,,0.14,0.12,0.07,0.13,0.1,0.12,0.12,0.18,0.07,-0.41666666666666663,0.15,-0.2500000000000001,0.32,0.10344827586206917,0.34,0.2592592592592593,0.11,-0.08333333333333326,,,,,,,,0.026000000000000002,0.138,0.113,0.75,0.0,0.23,0.0,0.01,0.0,0.01,0.0,0.5,0.5,0.17,0.22,0.28,0.27,0.05,0.27,0.29,0.31,0.13
0,https://www.niche.com/places-to-live/c/clay-county-ar/,C+,B,C,C+,C,C+,B,A,C+,B,B minus,"Clay County is located in Arkansas with a population of 14,889. In Clay County, most residents own their homes. Many retirees live in Clay County and residents tend to be conservative.",,,,,,,,0.33,0.67,,,,,,,,,,,,,,,0.11,0.11,0.08,0.11,0.12,0.13,0.14,0.21,0.05,-0.5833333333333333,0.07,-0.6499999999999999,0.28,-0.0344827586206895,0.42,0.5555555555555554,0.18,0.5,,,,,,,,0.028999999999999998,0.209,0.003,0.95,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.35,0.22,0.24,0.16,0.03,0.37,0.35,0.2,0.08
0,https://www.niche.com/places-to-live/c/greene-county-pa/,C,B,B,C+,C+,B,C minus,B+,B minus,B+,C,"Greene County is located in Pennsylvania with a population of 36,870. In Greene County, most residents own their homes. Residents of Greene County tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.1,0.09,0.1,0.12,0.12,0.14,0.15,0.19,0.06,-0.5,0.12,-0.4,0.24,-0.1724137931034483,0.46,0.7037037037037037,0.12,0.0,,,0,2,0,0,0,0.023,0.131,0.004,0.93,0.03,0.02,0.0,0.02,0.0,0.0,0.0,0.48,0.52,0.23,0.19,0.21,0.28,0.08,0.31,0.3,0.23,0.17
0,https://www.niche.com/places-to-live/c/carbon-county-pa/,B minus,C,B+,B minus,C+,B minus,C,B minus,B+,A minus,C,"Carbon County is located in Pennsylvania with a population of 63,887. In Carbon County, most residents own their homes. Many retirees live in Carbon County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.1,0.1,0.07,0.11,0.11,0.15,0.16,0.21,0.07,-0.41666666666666663,0.11,-0.45000000000000007,0.26,-0.10344827586206884,0.45,0.6666666666666665,0.11,-0.08333333333333326,,,,,,,,0.039,0.115,0.008,0.92,0.02,0.05,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.2,0.2,0.23,0.29,0.07,0.26,0.32,0.27,0.15
0,https://www.niche.com/places-to-live/c/gates-county-nc/,B,C+,C,B,A minus,C minus,B,B+,D+,B+,D minus,"Gates County is located in North Carolina with a population of 11,548. In Gates County, most residents own their homes. Residents of Gates County tend to lean conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.1,0.1,0.07,0.1,0.1,0.16,0.17,0.2,0.06,-0.5,0.08,-0.6000000000000001,0.37,0.27586206896551735,0.38,0.40740740740740744,0.11,-0.08333333333333326,,,2,2,0,0,0,0.038,0.134,0.003,0.63,0.33,0.0,0.01,0.02,0.0,0.01,0.0,0.51,0.49,0.2,0.26,0.23,0.25,0.05,0.29,0.29,0.29,0.13
0,https://www.niche.com/places-to-live/c/grady-county-ga/,C minus,C minus,C,C+,A,B minus,B+,B+,C+,B,C,"Grady County is located in Georgia with a population of 24,828. In Grady County, most residents own their homes. Many families live in Grady County and residents tend to be conservative.",,,,,,,,0.36,0.64,,,,,,,,,,,,,,,0.12,0.13,0.07,0.12,0.11,0.13,0.13,0.18,0.06,-0.5,0.08,-0.6000000000000001,0.27,-0.06896551724137923,0.39,0.4444444444444444,0.2,0.6666666666666667,,,1,0,0,0,0,0.027999999999999997,0.225,0.047,0.58,0.29,0.11,0.01,0.01,0.0,0.01,0.0,0.51,0.49,0.29,0.22,0.23,0.22,0.05,0.32,0.34,0.23,0.11
0,https://www.niche.com/places-to-live/c/saguache-county-co/,B minus,C,C minus,C+,A minus,B,B minus,C+,C+,C+,A minus,"Saguache County is located in Colorado with a population of 6,592. In Saguache County, most residents own their homes. Residents of Saguache County tend to lean liberal.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.12,0.1,0.05,0.09,0.1,0.13,0.19,0.22,0.07,-0.41666666666666663,0.15,-0.2500000000000001,0.3,0.034482758620689724,0.31,0.14814814814814814,0.17,0.41666666666666674,,,,,,,,0.034,0.17300000000000001,0.061,0.59,0.01,0.36,0.0,0.03,0.0,0.02,0.0,0.5,0.5,0.32,0.24,0.22,0.17,0.05,0.33,0.36,0.22,0.09
0,https://www.niche.com/places-to-live/c/chenango-county-ny/,C+,C+,B+,C+,C,B,D+,B,B,B,B,"Chenango County is located in New York with a population of 47,909. In Chenango County, most residents own their homes. Many retirees live in Chenango County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.11,0.1,0.08,0.11,0.11,0.14,0.16,0.2,0.08,-0.33333333333333326,0.1,-0.5,0.3,0.034482758620689724,0.39,0.4444444444444444,0.12,0.0,,,2,1,2,0,0,0.036000000000000004,0.134,0.006999999999999999,0.95,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.24,0.19,0.24,0.26,0.06,0.28,0.32,0.26,0.14
0,https://www.niche.com/places-to-live/c/mcnairy-county-tn/,B minus,B,C,C+,C+,C,B,A minus,C+,B,C,"McNairy County is located in Tennessee with a population of 25,844. In McNairy County, most residents own their homes. Many retirees live in McNairy County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.11,0.1,0.08,0.11,0.11,0.14,0.14,0.21,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.25,-0.13793103448275856,0.45,0.6666666666666665,0.17,0.41666666666666674,,,0,0,2,2,0,0.057,0.18600000000000003,0.004,0.9,0.06,0.02,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.33,0.24,0.22,0.17,0.04,0.35,0.34,0.24,0.08
0,https://www.niche.com/places-to-live/c/lewis-county-ny/,B,B minus,B+,B,C,B minus,D,B,C+,B+,B,"Lewis County is located in New York with a population of 26,572. In Lewis County, most residents own their homes. Many families live in Lewis County and residents tend to be conservative.",,,,,,,,0.19,0.81,,,,,,,,,,,,,,,0.12,0.11,0.08,0.11,0.11,0.13,0.16,0.18,0.08,-0.33333333333333326,0.1,-0.5,0.27,-0.06896551724137923,0.45,0.6666666666666665,0.1,-0.16666666666666663,,,,,,,,0.028999999999999998,0.135,0.012,0.96,0.01,0.02,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.18,0.23,0.26,0.27,0.07,0.26,0.31,0.29,0.13
0,https://www.niche.com/places-to-live/c/clallam-county-wa/,C,D+,B,C,B minus,C,A,C minus,A,A,A minus,"Clallam County is located in Washington with a population of 75,392. In Clallam County, most residents own their homes. Many retirees live in Clallam County and residents tend to have moderate political views.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.09,0.08,0.06,0.11,0.1,0.11,0.17,0.29,0.11,-0.08333333333333326,0.16,-0.20000000000000007,0.39,0.3448275862068968,0.26,-0.03703703703703709,0.08,-0.33333333333333326,,,,,,,,0.038,0.145,0.022000000000000002,0.83,0.01,0.06,0.02,0.04,0.0,0.05,0.0,0.51,0.49,0.23,0.21,0.22,0.27,0.08,0.27,0.32,0.24,0.17
0,https://www.niche.com/places-to-live/c/barbour-county-al/,C minus,C minus,C,C+,A minus,C minus,B+,A minus,C+,B+,B,"Barbour County is located in Alabama with a population of 25,361. In Barbour County, most residents own their homes. Many families live in Barbour County and residents tend to have moderate political views.",,,,,,,,0.39,0.61,,,,,,,,,,,,,,,0.12,0.09,0.08,0.14,0.12,0.13,0.13,0.19,0.04,-0.6666666666666666,0.08,-0.6000000000000001,0.26,-0.10344827586206884,0.36,0.33333333333333326,0.27,1.2500000000000004,,,0,0,0,1,0,0.048,0.3,0.013999999999999999,0.46,0.47,0.04,0.0,0.01,0.0,0.0,0.0,0.47,0.53,0.41,0.23,0.17,0.16,0.04,0.43,0.31,0.16,0.09
0,https://www.niche.com/places-to-live/c/braxton-county-wv/,C minus,B minus,B,C,C,B minus,unavailable,A,B minus,B,C,"Braxton County is located in West Virginia with a population of 14,190. In Braxton County, most residents own their homes. Many retirees live in Braxton County and residents tend to be conservative.",,,,,,,,0.19,0.81,,,,,,,,,,,,,,,0.11,0.09,0.07,0.12,0.11,0.13,0.15,0.22,0.04,-0.6666666666666666,0.11,-0.45000000000000007,0.19,-0.34482758620689646,0.46,0.7037037037037037,0.2,0.6666666666666667,,,1,3,7,2,0,0.077,0.21899999999999997,0.001,0.97,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.3,0.24,0.21,0.21,0.04,0.35,0.34,0.21,0.1
0,https://www.niche.com/places-to-live/c/fayette-county-pa/,C,B minus,A minus,C+,C+,B minus,C minus,B+,B minus,B+,B minus,"Fayette County is located in Pennsylvania with a population of 131,302. In Fayette County, most residents own their homes. Many retirees live in Fayette County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.1,0.09,0.07,0.12,0.11,0.14,0.16,0.21,0.06,-0.5,0.12,-0.4,0.23,-0.2068965517241378,0.48,0.7777777777777777,0.12,0.0,,,,,,,,0.040999999999999995,0.172,0.006999999999999999,0.92,0.04,0.01,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.28,0.2,0.21,0.25,0.06,0.31,0.31,0.23,0.14
0,https://www.niche.com/places-to-live/c/grays-harbor-county-wa/,C+,C minus,B+,C+,B,C,A,C,B+,A,B,"Grays Harbor County is located in Washington with a population of 72,779. In Grays Harbor County, most residents own their homes. Many retirees live in Grays Harbor County and residents tend to have moderate political views.",,,,,,,,0.33,0.67,,,,,,,,,,,,,,,0.11,0.09,0.07,0.12,0.12,0.12,0.16,0.21,0.06,-0.5,0.11,-0.45000000000000007,0.39,0.3448275862068968,0.34,0.2592592592592593,0.1,-0.16666666666666663,,,0,0,0,1,1,0.038,0.14300000000000002,0.025,0.79,0.01,0.1,0.02,0.04,0.0,0.04,0.0,0.49,0.51,0.23,0.21,0.24,0.25,0.06,0.3,0.34,0.22,0.14
0,https://www.niche.com/places-to-live/c/winston-county-al/,B minus,B,C,C+,C,C,B minus,A,C+,C,C,"Winston County is located in Alabama with a population of 23,784. In Winston County, most residents own their homes. Many retirees live in Winston County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.1,0.11,0.07,0.11,0.11,0.14,0.15,0.21,0.06,-0.5,0.07,-0.6499999999999999,0.28,-0.0344827586206895,0.38,0.40740740740740744,0.21,0.75,,,,,,,,0.037000000000000005,0.177,0.012,0.94,0.01,0.03,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.35,0.22,0.2,0.18,0.04,0.36,0.35,0.2,0.09
0,https://www.niche.com/places-to-live/c/schoharie-county-ny/,B minus,C,B+,C+,C+,B minus,C,B minus,B minus,B+,B minus,"Schoharie County is located in New York with a population of 31,222. In Schoharie County, most residents own their homes. Many retirees live in Schoharie County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.09,0.08,0.11,0.1,0.1,0.14,0.16,0.21,0.09,-0.25,0.13,-0.35,0.31,0.06896551724137945,0.36,0.33333333333333326,0.1,-0.16666666666666663,,,0,1,0,0,0,0.031,0.12,0.01,0.93,0.01,0.03,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.2,0.2,0.22,0.29,0.09,0.28,0.29,0.26,0.17
0,https://www.niche.com/places-to-live/c/st-john-the-baptist-parish-la/,D,C,B+,C,A,B minus,B,B+,B minus,C+,C,"St. John the Baptist Parish is a County in Louisiana with a population of 43,242. In St. John the Baptist Parish, most residents own their homes. Many families live in St. John the Baptist Parish and residents tend to be liberal.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.14,0.11,0.09,0.14,0.12,0.13,0.14,0.14,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.31,0.06896551724137945,0.39,0.4444444444444444,0.14,0.16666666666666674,,,0,2,2,0,0,0.040999999999999995,0.17300000000000001,0.02,0.34,0.56,0.06,0.01,0.01,0.01,0.0,0.0,0.51,0.49,0.24,0.17,0.24,0.28,0.08,0.29,0.29,0.26,0.16
0,https://www.niche.com/places-to-live/c/clay-county-il/,C minus,B minus,B,C minus,C,A minus,B,A minus,B,C,B,"Clay County is located in Illinois with a population of 13,287. In Clay County, most residents own their homes. Many retirees live in Clay County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.12,0.11,0.07,0.11,0.11,0.13,0.15,0.2,0.05,-0.5833333333333333,0.1,-0.5,0.34,0.1724137931034484,0.39,0.4444444444444444,0.12,0.0,,,,,,,,0.03,0.166,0.001,0.96,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.24,0.21,0.26,0.23,0.06,0.27,0.36,0.25,0.12
0,https://www.niche.com/places-to-live/c/williamsburg-county-sc/,D minus,C minus,C,C minus,B+,B minus,B+,A minus,C,B,C+,"Williamsburg County is located in South Carolina with a population of 31,324. In Williamsburg County, most residents own their homes. Many families live in Williamsburg County and residents tend to be liberal.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.11,0.1,0.09,0.11,0.11,0.13,0.15,0.2,0.04,-0.6666666666666666,0.08,-0.6000000000000001,0.26,-0.10344827586206884,0.42,0.5555555555555554,0.2,0.6666666666666667,,,0,0,0,1,0,0.034,0.264,0.011000000000000001,0.31,0.64,0.02,0.01,0.01,0.0,0.0,0.0,0.52,0.48,0.4,0.21,0.21,0.14,0.03,0.39,0.36,0.19,0.07
0,https://www.niche.com/places-to-live/c/twiggs-county-ga/,D minus,C,C minus,C minus,A minus,B+,A minus,A,C+,C+,D,"Twiggs County is located in Georgia with a population of 8,229. In Twiggs County, most residents own their homes. Many retirees live in Twiggs County and residents tend to have moderate political views.",,,,,,,,0.19,0.81,,,,,,,,,,,,,,,0.11,0.08,0.06,0.14,0.1,0.12,0.17,0.22,0.06,-0.5,0.06,-0.7,0.24,-0.1724137931034483,0.38,0.40740740740740744,0.26,1.166666666666667,,,0,1,1,0,0,0.027999999999999997,0.192,0.013999999999999999,0.55,0.43,0.01,0.0,0.01,0.0,0.0,0.0,0.51,0.49,0.34,0.27,0.17,0.18,0.04,0.35,0.36,0.21,0.09
0,https://www.niche.com/places-to-live/c/coos-county-nh/,C+,C minus,B,C,C+,C,D,B minus,B+,A minus,B,"Coos County is located in New Hampshire with a population of 31,741. In Coos County, most residents own their homes. Many retirees live in Coos County and residents tend to have moderate political views.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.08,0.08,0.07,0.11,0.11,0.14,0.17,0.23,0.06,-0.5,0.12,-0.4,0.31,0.06896551724137945,0.39,0.4444444444444444,0.12,0.0,,,2,1,1,0,1,0.033,0.125,0.011000000000000001,0.92,0.02,0.03,0.01,0.02,0.0,0.0,0.0,0.47,0.53,0.24,0.24,0.24,0.22,0.06,0.3,0.34,0.24,0.12
0,https://www.niche.com/places-to-live/c/letcher-county-ky/,C+,B minus,C,C,C minus,C minus,B minus,A,C,C,B minus,"Letcher County is located in Kentucky with a population of 22,295. In Letcher County, most residents own their homes. Many families live in Letcher County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.1,0.12,0.07,0.12,0.12,0.14,0.15,0.19,0.06,-0.5,0.06,-0.7,0.27,-0.06896551724137923,0.37,0.37037037037037024,0.24,1.0,,,0,0,1,0,0,0.057,0.332,0.003,0.97,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.51,0.49,0.43,0.22,0.18,0.15,0.02,0.39,0.34,0.18,0.09
0,https://www.niche.com/places-to-live/c/pike-county-oh/,C minus,C+,B minus,C,C,B minus,C+,A minus,C+,B,C+,"Pike County is located in Ohio with a population of 28,000. In Pike County, most residents own their homes. Many families live in Pike County and residents tend to be conservative.",,,,,,,,0.35,0.65,,,,,,,,,,,,,,,0.12,0.11,0.07,0.12,0.12,0.13,0.15,0.18,0.05,-0.5833333333333333,0.07,-0.6499999999999999,0.27,-0.06896551724137923,0.4,0.4814814814814814,0.2,0.6666666666666667,,,0,1,0,0,0,0.033,0.185,0.002,0.95,0.02,0.0,0.0,0.02,0.0,0.01,0.0,0.51,0.49,0.28,0.24,0.18,0.24,0.06,0.34,0.3,0.23,0.13
0,https://www.niche.com/places-to-live/c/harlan-county-ky/,B minus,B minus,C,C,C minus,D minus,B,A,C+,C+,B,"Harlan County is located in Kentucky with a population of 26,699. In Harlan County, most residents own their homes. Many families live in Harlan County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.13,0.09,0.07,0.12,0.12,0.13,0.15,0.18,0.05,-0.5833333333333333,0.06,-0.7,0.27,-0.06896551724137923,0.35,0.29629629629629606,0.27,1.2500000000000004,,,3,1,2,0,0,0.044000000000000004,0.359,0.003,0.95,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.52,0.48,0.48,0.2,0.19,0.11,0.02,0.44,0.34,0.16,0.06
0,https://www.niche.com/places-to-live/c/clearwater-county-id/,C+,B minus,B minus,C minus,C+,C+,C minus,C+,B minus,B+,B,"Clearwater County is located in Idaho with a population of 8,673. In Clearwater County, most residents own their homes. Many retirees live in Clearwater County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.08,0.08,0.06,0.1,0.11,0.13,0.17,0.27,0.05,-0.5833333333333333,0.13,-0.35,0.37,0.27586206896551735,0.35,0.29629629629629606,0.1,-0.16666666666666663,,,,,,,,0.032,0.127,0.012,0.9,0.01,0.04,0.0,0.02,0.0,0.02,0.0,0.44,0.56,0.24,0.27,0.24,0.21,0.04,0.3,0.35,0.25,0.1
0,https://www.niche.com/places-to-live/c/mingo-county-wv/,C+,B,B minus,C,C,D minus,B,A,C+,C+,C,"Mingo County is located in West Virginia with a population of 24,290. In Mingo County, most residents own their homes. Many families live in Mingo County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.11,0.11,0.07,0.11,0.13,0.14,0.15,0.18,0.04,-0.6666666666666666,0.06,-0.7,0.23,-0.2068965517241378,0.43,0.5925925925925926,0.24,1.0,,,1,1,2,0,1,0.061,0.28600000000000003,0.0,0.96,0.02,0.0,0.0,0.01,0.01,0.0,0.0,0.51,0.49,0.4,0.22,0.2,0.15,0.03,0.38,0.34,0.2,0.09
0,https://www.niche.com/places-to-live/c/logan-county-wv/,C minus,C+,C+,C,C,D+,B minus,A minus,C+,B+,C+,"Logan County is located in West Virginia with a population of 33,154. In Logan County, most residents own their homes. Residents of Logan County tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.1,0.1,0.07,0.11,0.13,0.13,0.15,0.19,0.04,-0.6666666666666666,0.06,-0.7,0.26,-0.10344827586206884,0.44,0.6296296296296295,0.2,0.6666666666666667,,,2,3,7,1,0,0.062,0.253,0.001,0.96,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.34,0.23,0.19,0.2,0.04,0.35,0.33,0.19,0.12
0,https://www.niche.com/places-to-live/c/moffat-county-co/,C,C,B,C minus,B,B minus,C minus,C+,A minus,C minus,B+,"Moffat County is located in Colorado with a population of 13,127. In Moffat County, most residents own their homes. Many families live in Moffat County and residents tend to be conservative.",,,,,,,,0.35,0.65,,,,,,,,,,,,,,,0.14,0.11,0.07,0.15,0.12,0.12,0.15,0.14,0.06,-0.5,0.11,-0.45000000000000007,0.32,0.10344827586206917,0.39,0.4444444444444444,0.11,-0.08333333333333326,,,,,,,,0.027999999999999997,0.168,0.040999999999999995,0.8,0.01,0.16,0.0,0.02,0.0,0.01,0.0,0.48,0.52,0.24,0.17,0.21,0.29,0.08,0.27,0.29,0.24,0.2
0,https://www.niche.com/places-to-live/c/jim-hogg-county-tx/,D+,C,C+,C minus,C+,D,A,A,B minus,C,B minus,"Jim Hogg County is located in Texas with a population of 5,231. In Jim Hogg County, most residents own their homes. Many retirees live in Jim Hogg County and residents tend to be liberal.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.17,0.15,0.1,0.1,0.12,0.07,0.16,0.14,0.03,-0.75,0.11,-0.45000000000000007,0.23,-0.2068965517241378,0.38,0.40740740740740744,0.25,1.0833333333333335,,,,,,,,0.062,0.3,0.03,0.08,0.0,0.91,0.0,0.01,0.0,0.0,0.0,0.51,0.49,0.39,0.18,0.18,0.21,0.03,0.4,0.34,0.19,0.08
0,https://www.niche.com/places-to-live/c/vinton-county-oh/,C+,B minus,C minus,C minus,C,B minus,C+,A,C minus,C+,C,"Vinton County is located in Ohio with a population of 13,083. In Vinton County, most residents own their homes. Many families live in Vinton County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.11,0.12,0.07,0.11,0.12,0.14,0.16,0.17,0.03,-0.75,0.1,-0.5,0.24,-0.1724137931034483,0.44,0.6296296296296295,0.19,0.5833333333333335,,,1,1,0,1,0,0.039,0.18899999999999997,0.002,0.97,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.28,0.22,0.26,0.23,0.02,0.32,0.35,0.24,0.09
0,https://www.niche.com/places-to-live/c/bollinger-county-mo/,C,B,C,C minus,C,B+,B minus,A minus,C+,C+,C,"Bollinger County is located in Missouri with a population of 12,225. In Bollinger County, most residents own their homes. Many retirees live in Bollinger County and residents tend to be conservative.",,,,,,,,0.19,0.81,,,,,,,,,,,,,,,0.11,0.1,0.07,0.11,0.11,0.14,0.16,0.2,0.03,-0.75,0.06,-0.7,0.24,-0.1724137931034483,0.47,0.7407407407407405,0.2,0.6666666666666667,,,,,,,,0.022000000000000002,0.149,0.001,0.96,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.5,0.5,0.28,0.23,0.25,0.21,0.03,0.34,0.35,0.24,0.07
0,https://www.niche.com/places-to-live/c/glacier-county-mt/,D minus,C minus,B,C minus,B+,C+,C+,B minus,C minus,C+,A,"Glacier County is located in Montana with a population of 13,732. In Glacier County, most residents own their homes. Many families live in Glacier County and residents tend to be liberal.",,,,,,,,0.41,0.59,,,,,,,,,,,,,,,0.17,0.14,0.09,0.14,0.11,0.1,0.12,0.12,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.29,0.0,0.39,0.4444444444444444,0.1,-0.16666666666666663,,,1,0,0,0,0,0.038,0.304,0.009000000000000001,0.3,0.0,0.03,0.0,0.01,0.01,0.64,0.0,0.51,0.49,0.37,0.26,0.17,0.14,0.05,0.41,0.31,0.18,0.1
0,https://www.niche.com/places-to-live/c/coos-county-or/,C,D minus,B,C minus,B minus,C,A+,C minus,B,A,A minus,"Coos County is located in Oregon with a population of 63,686. In Coos County, most residents own their homes. Many retirees live in Coos County and residents tend to be conservative.",,,,,,,,0.34,0.66,,,,,,,,,,,,,,,0.1,0.09,0.07,0.11,0.1,0.12,0.16,0.25,0.07,-0.41666666666666663,0.11,-0.45000000000000007,0.41,0.4137931034482758,0.3,0.11111111111111094,0.11,-0.08333333333333326,,,0,0,3,0,1,0.039,0.16,0.017,0.85,0.0,0.06,0.01,0.05,0.0,0.02,0.0,0.51,0.49,0.26,0.24,0.23,0.22,0.05,0.31,0.34,0.23,0.13
0,https://www.niche.com/places-to-live/c/summers-county-wv/,D,C+,B minus,C minus,C,C,unavailable,A,C,B,C+,"Summers County is located in West Virginia with a population of 12,848. In Summers County, most residents own their homes. Many retirees live in Summers County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.08,0.09,0.06,0.11,0.13,0.13,0.16,0.24,0.05,-0.5833333333333333,0.09,-0.55,0.28,-0.0344827586206895,0.42,0.5555555555555554,0.15,0.25,,,0,1,4,1,0,0.055999999999999994,0.215,0.001,0.92,0.04,0.01,0.0,0.02,0.0,0.0,0.0,0.54,0.46,0.32,0.26,0.22,0.17,0.03,0.35,0.33,0.23,0.09
